Datetime,Tweet Id,Text,Username,Coordinates,Place
2020-03-01 16:29:03+00:00,1234153688458907648,"#UK health secretary @MattHancock says to @BBCNews: govt is refusing to rule out placing entire cities on lockdown if UK experiences a widespread #coronavirus outbreak. Hope it does not happen&amp; #COVID19 gets contained. But will lockdown serve the purpose?

https://t.co/6FSdueZbWj",bobbyramakant,,
2020-03-01 15:52:58+00:00,1234144608616976386,Wholesome family fun during #coronavirus lockdown #COVID19 https://t.co/t3g2PlD1rv,CarlZha,,
2020-03-01 15:45:22+00:00,1234142695670657025,"@actarus1070 
-cazzata n.4: riaprire dopo 1 settimana dopo pressioni di negozi e bottegai che vedono solo a un palmo dal naso. Il Lockdown deve essere minimo 15 gg se non 21, visto tempo incubazione. Serve a rallentare  contagio x evitare blocchi futuri  se TUTTI malati #COVID19",ossimorobiondo,,
2020-03-01 15:44:25+00:00,1234142456201064450,"#COVID19
One month lockdown in #Wuhan
https://t.co/544iOQUVUP",Karl_Pichler,,
2020-03-01 15:42:05+00:00,1234141870084755457,"@BreakingNovel Dutch hospital in lockdown after ignoring WHO-COVID19 guidelines.

https://t.co/o1jxyiSnUV",RDSquadra37899,,
2020-03-01 15:41:50+00:00,1234141806394101760,Seems like world govts (ex China and Singapore?) are incapable or unwilling to enforce sufficiently aggressive #covid19 surveillance and social lockdown to “contain”/slow the spread of the pandemic,spencemo_c,,
2020-03-01 15:21:54+00:00,1234136788035391492,BREAKING NEWS: Hospital in the Netherlands on lockdown patient was in the ICU for 1 week .. but the RIVM did not think it was necessary to test for covid-19 Now they are closing a hospital. with the patients in it #COVID19  #COVID19 https://t.co/9mkEPzPMFd,DietsjeWah,,
2020-03-01 15:16:46+00:00,1234135496084918272,@matthew_weaver Cases of #COVID19 in the Netherlands have risen from seven to ten with three newly confirmed patients. One of the patients first went to a hospital in Gorinchem which is currently on lockdown except for personnel. source: press conference RIVM,ElisevanderWiel,,
2020-03-01 15:09:14+00:00,1234133602117521408,"BREAKING @BNODesk #COVID19 

- 10 Corona patients NL
- #Gorinchem Beatrix hospital on semi lockdown
- people with fever, cough or similar complaints are held within the hospital
- Patient in Gorinchem kept for about 5 days on the Intensive care before transfer to Rotterdam.",KenzoSuai,,
2020-03-01 15:02:32+00:00,1234131914212155393,"Regardless of whether you think #COVIDー19 is just another flu, it is a virus that was not in circulation. Much is still unknown and continued spread, even just mild symptoms, will become problematic. That is why countries continue lockdown responses. #CoronaVirusUpdate #COVID19",GoBillsRecap,,
2020-03-01 15:01:22+00:00,1234131622687100928,"“So far, I haven’t been paid for a month,” Zhang said. “It’s a burden because there is overhead, I have to pay rent, to buy necessities and to stock up [on life supplies].” 
Life inside #Wuhan #lockdown, story by @angelatys19. #CoronaVirusUpdate #COVID19 
https://t.co/5SmzuVGz5i",Gobserver_nu,,
2020-03-01 14:57:35+00:00,1234130670731104259,@guardian Cases of #COVID19 in the Netherlands have surged from seven to ten with three newly confirmed patients. One of the patients first went to a hospital in Gorinchem which is currently on lockdown except for personnel. source: press conference RIVM,ElisevanderWiel,,
2020-03-01 14:54:36+00:00,1234129918910455810,Travel restrictions and bans and closures of public places and spaces to begin soon across the #UK cities and towns lockdown and public places and gatherings to be restricted due to #COVID19 #covid19UK,nanakumi1976,,
2020-03-01 14:53:10+00:00,1234129560117170176,"Here it’s just announced they have an entire hospital on lockdown bc of #COVID19. 

Apparently they had a patient on the IC with coughing and lung issues but didn’t think to test her. That only happened after she was transferred to another hospital. 🙄 This country man.",vantaethings,,
2020-03-01 14:52:11+00:00,1234129312800002053,Wow China’s air pollution dropped dramatically after coronavirus lockdown #covid19 #airpollution #co2 #smartcity #emissions  https://t.co/0Ce0lfqJQ9 https://t.co/qOlvcpHZq1,morganefitz,,
2020-03-01 14:49:10+00:00,1234128552582426626,"Currently there are 10 people infected with the #Coronavirus in The Netherlands.

A hospital in #Gorinchem is currently under lockdown.

#COVID19 #CoronaVirusUpdate #Corona",TheMitchHD,,
2020-03-01 14:47:38+00:00,1234128168241504257,4 new cases of #coronavirus in #netherlands. A hospital in Gorichem is in lockdown due to a patient in ICU. Two new cases (#couvorden and #tilburg) are related to caranval in #Tilburg. This seems an uncontrolled spread. #coronavirus #covid2019 #covid19,JaapUrsem,,
2020-03-01 14:40:41+00:00,1234126418310766592,"Juventus In Lockdown As 3 Footballers Test Positive For The #Coronavirus
#Covid #Covid19 #Covid2019 
https://t.co/Vb1dcZ755L",TicoBoard,,
2020-03-01 14:40:13+00:00,1234126299846905856,"Breaking: Dutch patiënt infected with #CoronaVirus possibly spread virus in a hospital in Gorinchem. They are reviewing how many other patients and staff got infected as well while hospital is in lockdown

#coronavirusNederland
#CoronaVirusUpdate
#COVID19",koptikqueen,,
2020-03-01 14:37:58+00:00,1234125732772745217,"M.A.W.: In Gorinchem was men te laks met testen, iets wat men in Rotterdam later wel deed. Door die laksheid kan nu het hele ziekenhuis in #lockdown. #corona #CoronaVirusUpdate #COVID19",robvanraay,,
2020-03-01 14:34:36+00:00,1234124885879873537,"@rivm @lookner Beatrix Hospital in Gorinchem, Netherlands in lockdown due to #COVID19",mastermattie,,
2020-03-01 14:12:56+00:00,1234119433066622976,"BREAKING - Juventus in lockdown as THREE players test positive for #COVID19. All training sessions halted, after a trio of players from recent opponents Pianese tested positive for the novel coronavirus. https://t.co/vpTLgbgGqi",WorldNow9,,
2020-03-01 14:12:09+00:00,1234119235217084416,"Football
RT Sport
@RTSportNews
BREAKING: Juventus in lockdown as THREE players test positive for coronavirus
#COVID19 #Coronavirus #Juve https://t.co/OWxtS2NfkH",kardepravin,,
2020-03-01 14:00:34+00:00,1234116320024760320,"@YourDadSideChic BREAKING: Juventus in lockdown as THREE players test positive for coronavirus

#COVID19 #Coronavirus #Juve https://t.co/WlrvU193Kb",Boskadee,,
2020-03-01 14:00:01+00:00,1234116181432393728,"#Covid19
.. Moreover, once the choice has been made to let the epidemic run its course, it cannot be reversed. Although the subsequent lockdown has been far more severe than in the rest of China, the vast majority of new cases in the country continue to be centered in Hubei. 1/",ABetterYouToda1,,
2020-03-01 13:53:46+00:00,1234114608442507264,"@TheViralTrendz BREAKING: Juventus in lockdown as THREE players test positive for coronavirus

#COVID19 #Coronavirus #Juve https://t.co/WlrvU193Kb",Boskadee,,
2020-03-01 13:52:57+00:00,1234114404804911104,"@MrOdanz @BHADAMAN_ BREAKING: Juventus in lockdown as THREE players test positive for coronavirus

#COVID19 #Coronavirus #Juve https://t.co/WlrvU193Kb",Boskadee,,
2020-03-01 13:39:37+00:00,1234111047876960262,"#BREAKING: #Juventus in lockdown as THREE players test positive for coronaviru. #USA #London #France #UK #WuhanCoronavirus 
#COVID19 #Coronavirus #Juve #CoronaVirusUpdate #Coronavid19 #CoronavirusFrance @RTSportNews",ImadSalamoun,,
2020-03-01 13:34:13+00:00,1234109691329941504,"RT Sport en Twitter: ""BREAKING: Juventus in lockdown as THREE players test positive for coronavirus Tres jugadores del Juventus positivo para #COVID19 #Coronavirus #Juve https://t.co/sLg4MyfEPe"" / Twitter https://t.co/2gussjumFF",ANDRO1711,,
2020-03-01 13:32:54+00:00,1234109360747556864,"🌐 World Newz 🌐 Juventus in lockdown as THREE players test positive for coronavirus

#COVID19 #Coronavirus #Juve - RT https://t.co/RmCP5qkizk",BreakinNewz01,,
2020-03-01 13:22:50+00:00,1234106825500323843,"Latest for @Independent - Amid the #COVID19 outbreak in #China, I explored how the enforced lockdown across #Hubei province has impacted the lives of other patients living with chronic disease like HIV and how a nonprofit group tried to ... https://t.co/ESDYkWSxsC",WilliamYang120,,
2020-03-01 13:11:57+00:00,1234104088817754113,"Matt Hancock, Secretário da Saúde do Reino Unido, já deixou claro: Inglaterra vai adotar o modelo chinês de lockdown para combater a #COVID19. 

Para tratar os pacientes infectados por #SARSCoV2 está recrutando e treinando médicos aposentados.

Esforço de guerra.

E aqui? Beleza?",ofelipeb,"Coordinates(longitude=-43.795449, latitude=-23.08302)","Place(id='97bcdfca1a2dca59', fullName='Rio de Janeiro, Brazil', name='Rio de Janeiro', type='city', country='Brazil', countryCode='BR')"
2020-03-01 13:06:38+00:00,1234102747307368448,BREAKING: Juventus In Lockdown As Three Players Test Positive For The Coronavirus via @forbes https://t.co/diR4Uoj3ZU #COVID19 #BREAKING #coronavirus,SurviveCOVID19,,
2020-03-01 12:56:51+00:00,1234100286496681986,"⚠️Tourists at the four-star H10 Costa Adeje Palace resort in Tenerife, Spain, are on lockdown for  two weeks after doctor visiting from Italy tested positive #COVID19
Hundreds of tourists sealed off #coronavirus #CoronaOutbreak
#COVID #Coronavid19
🧐 https://t.co/89UUcfGr1z",ASanswers,,
2020-03-01 12:05:32+00:00,1234087373488689153,"[Recap] ‘No one cares’: Wuhan residents adapt to find food during coronavirus lockdown

https://t.co/EyADnL8zdl #wuhan #China #coronavirus #ChinaCoronaVirus #CoronavirusOutbreak #Covid19 https://t.co/e7N8JPBxhX",hkfp,,
2020-03-01 11:38:32+00:00,1234080576275124229,"@nowthisnews Yeah, we got ten cases of water. Can food for a month and medical and cleaning supplies for 2 months,
   In case of a mayor Lockdown.
All cities and communities quarantined.
Imagine staying in your Home for 2 months, until after April 30th.

Good luck!

#COVID19 #Coronavid19",MASTERJOEYJEDI,,
2020-03-01 11:19:40+00:00,1234075830944444416,"Coronavirus outbreak could force UK to shut down entire cities.
#COVID19 #COVIDー19 #COVID 
The government is refusing to rule out placing entire cities on lockdown if the UK experiences a widespread outbreak of the novel coronavirus, according to the health secretary. https://t.co/VP11MbGzE1",allcarx2,,
2020-03-01 10:51:46+00:00,1234068808480043008,"Video from Italy helps manage expectations for #COVID19 #lockdown. Today TV driven society is fixated on sex but cannot talk about death (opposite of Victorian society that fixated on death that could not talk of sex) Will #Covid #pandemic change this?
 https://t.co/yEHP1yFCBT",alexanderwatso,,
2020-03-01 10:40:32+00:00,1234065981808398336,"#COVID19 Update, March 1:
- Iran: 43 dead, partial lockdown of Qom region
- USA: 1st death; state of emergency declared in Washington state
- Ireland, Qatar, Luxembourg, Armenia report 1st case 
- WHO: global risk raised to 'very high' https://t.co/OsoF99Ju7o",GlobalTimesBiz,,
2020-03-01 10:29:24+00:00,1234063179187019776,"@ChrisEgginton @abcnews I'm trying to think of how this virus will impact on the community. The Flu has vaccines for the elderly to reduce the impact if they do come in contact with it, but not covid19. Can you imagine this going through aged care? 80 cases of norovirus despite lockdown in my Mum's..",JenHogben,,
2020-03-01 09:55:00+00:00,1234054523741585418,"#COVID19 Update, March 1:
- Iran: 43 dead, partial lockdown of Qom region
- USA: 1st death; state of emergency declared in Washington state
- Ireland, Qatar, Luxembourg, Armenia report 1st case 
- WHO: global risk raised to 'very high' https://t.co/CdsFUK1fdS",globaltimesnews,,
2020-03-01 08:45:25+00:00,1234037011096297472,"Does the existing legal system allow #Japan to place towns under lockdown, curtail public transport and cancel private-sector events? #COVID19
 https://t.co/n8VB5cKAdY",TomohiroOsaki,,
2020-03-01 07:51:29+00:00,1234023436730548224,"#Coronavirus (#COVID19) lockdown in #China has air #pollution levels tumbling, #NASA #satellites reveal:

https://t.co/pFbDlXG9mk

https://t.co/ZnVovbTj2M https://t.co/QxL9E6OQ2S",benjohn65,,
2020-03-01 05:16:59+00:00,1233984558313304064,"@AngryBlackLady It’s all Covid19 over here. Someone died nearby and there’s an assisted living facility on lockdown because the whole damn place is infected. 

Livin’ in wild times for sure.",JustABitAlien,,
2020-03-01 04:59:51+00:00,1233980246472282112,"Sky News - Footage has emerged of a hotel in Tenerife in lockdown after an Italian guest tested positive for #COVID19, the disease caused by #uncategorized https://t.co/YGkYZvOQQ8",chovy,,
2020-03-01 04:00:00+00:00,1233965184093319168,"Amid the #coronavirus lockdown, swing dancers in #China are taking social media by storm. 

#COVID19 https://t.co/EG4Phs50HJ",ourdailyco,,
2020-03-01 03:52:30+00:00,1233963297059160064,Gak bisa bayangin apabila salah satu kota besar indonesia di lockdown akibat Covid19 🙏,Ternoda_,,
2020-03-01 03:33:28+00:00,1233958504810962946,"I would have been fine with travel and school shutdowns last month, based on what was happening in China

But what would the public’s reaction have been had Trump gone full lockdown by Executive Order?

Congress was too busy with impeachment to notice #COVID19

#CoronaVirusUpdate",dadetrading,,
2020-03-01 02:25:09+00:00,1233941312765923331,Pope &amp; Trump invite evil scum for tea - 1st US death near him &amp; illness surrounds Pope and Italy. UK/ITV &amp; Channel 5 scumbags with HHH &amp; AEW - UK increases significantly. France adopt AEW TV deal - Numbers soar. NJPW &amp; ROH/NWA f**k with me - Japan on lockdown. #COVID19 Wake up.,MaxWaltham,,
2020-03-01 02:00:00+00:00,1233934984014110720,"The film they had planned to shoot in Hubei province was derailed by the #COVID19 outbreak, so instead they created a visual chronicle of a city under lockdown.

Learn more: https://t.co/EqtYAvS8uo https://t.co/LENTL1lIQU",SixthTone,,
2020-03-01 01:21:54+00:00,1233925397177200640,South korea COVID19 spike gila dlm masa smggu. Still nak beli tiket murah p korea? Kang kena lockdown tak boleh nak balik. https://t.co/4i4nrcVV1T,AzriKCH,,
2020-03-01 00:59:21+00:00,1233919721126465536,"Dahil sa #coronavirus, galit na mga tao sa mga Chinese. 

Isang Pinoy sa Italy ang binugbog sa isang supermarket sa Lidl, Casalpusterleng dahil napagkamalang Chinese. Ang Lidl, Casalpusterlengo ay isa sa mga naka-lockdown na lugar sa Lombardy region dahil sa #coronavirus #COVID19 https://t.co/9SjTe8vsZf",PunchTheLies,,
2020-03-01 00:46:28+00:00,1233916478761717766,@publix @kroger @ralphsgrocery Doesn't need to be like this.  Have you all thought about what you can do better than this with #covid19?  'No one cares': Wuhan residents adapt to find food during coronavirus lockdown https://t.co/Rfm8qs4hEi via @hongkongfp,JohnOleska,,
2020-03-01 00:06:18+00:00,1233906371634094080,‘No one cares’: Wuhan residents adapt to find food during coronavirus lockdown https://t.co/EyADnL8zdl #wuhan #China #coronavirus #ChinaCoronaVirus #CoronavirusOutbreak #Covid19,hkfp,,
2020-02-29 23:34:36+00:00,1233898394231484416,@BreakingNews &lt;&lt;&lt; It seems that Cinemark Village at Totem Lakes Movie Theater in #Kirkland #WashingtonState is Closed... Are we on Lockdown? #coronavirus #COVID19 @ColeMillerTV @lookner @BNONews https://t.co/uWhp8d7xjk,BostonRoca,,
2020-02-29 21:42:44+00:00,1233870242478264320,"We are exactly in time when #Wuhan #China declared a LOCKDOWN giving people time to leave! 
#Kirkland #WashingtonState #COVID19US #Covid19usa #COVID19 @CNN @FoxNews @MSNBC",BostonRoca,,
2020-02-29 21:19:46+00:00,1233864463343869952,"@BrianBeardo @HMunro2020 @SheilaGunnReid @RebelNewsOnline True,but at this time with the COVID19 virus High demand countries are almost shutting down so the current supply is sufficient, hopefully in 3 or so years if/when a pipeline is built demand will have increased-OR we’ll all be under lockdown because of a pandemic.HOPE NOT!",tony_ama3323,"Coordinates(longitude=-78.959206, latitude=43.614586)","Place(id='2615344c84ed87ee', fullName='Oshawa, Ontario', name='Oshawa', type='city', country='Canada', countryCode='CA')"
2020-02-29 20:31:28+00:00,1233852308611588098,"The situation seems to have improved a lot in the #coronavirus #COVID19 epicenter Wuhan, but why? Many will say because of the lockdown of the city. But there is probably another explanation that should give everyone hope. The weather. #CoronaVirusUpdates https://t.co/wc9m4gNOxO",Daniilgor,,
2020-02-29 20:27:40+00:00,1233851349864873984,"@DrTedros @WHO would you please tell the truth of #coronavirus to the world boldly, what is #Covid19？So that targeted measures can be taken and slaughter of Humanity in the unnecessary lockdown cities can be controlled.",FurqanNfs,,
2020-02-29 20:26:00+00:00,1233850932187758594,"'We were in coronavirus lockdown': my life in quarantine at the UAE Tour
#COVID19 #UAETour #AbuDhabi
https://t.co/Pb9CZVBwjy",Asitseemstome,,
2020-02-29 20:24:39+00:00,1233850593476829184,"New positive tests at #UAETour being reported. Hotel is in lockdown again, some teams will be evacuated, others will stay in quarantine. #COVID19 #coronavirus",_andrecferreira,,
2020-02-29 20:12:10+00:00,1233847451259416584,"LIVE | Ook familieleden van Brabantse coronapatiënt besmet, in VS eerste coronadode gevallen #Brabant moet lockdown #COVID19 https://t.co/q2W73kU8Dr",Bemand4,,
2020-02-29 20:08:59+00:00,1233846647769174016,"@jimsciutto Trump &amp; his admin fail to admit that he only shut down flights from ONE province in China, Hubei(Wuhan)not all of China. 5 million left Wuhan right before the lockdown &amp; fled to other cities that fly to the USA.Many flts from China to many cities everyday. #COVID19",cristo_monte,,
2020-02-29 19:45:18+00:00,1233840690594869249,How bad is it in China when they go into full information lockdown mode? This is getting much worse. 😥 #coronavirus #covid19 #ASX,TwinTurboCe1ica,,
2020-02-29 19:32:48+00:00,1233837541360590849,#Coronavirus #CoronaVirusUpdates #COVID2019 #COVID19 #COVID - The lockdown: One month in Wuhan https://t.co/z3eHjxkxjN via @YouTube #TrumpCrash #hoax #HoaxPresident #TrumpLiesAboutCoronavirus,AmBeautifulShow,,
2020-02-29 19:21:47+00:00,1233834772075548672,Before the cities in China were in lockdown and after the cities are in lockdown. What a huge difference! #Coronavid19 #corona #coronavirus #covid #covid19 #CoronavirusFrance #CoronaVirusUpdates #coronavirusoutbreak #hoax https://t.co/O1WTU7JZls,samemmers2001,,
2020-02-29 17:48:59+00:00,1233811417289109508,"An Italian national staying at a hotel in #Tenerife which has been placed on lockdown after four cases of the #coronavirus were detected has tested positive for the virus, regional health authorities confirmed on Saturday. https://t.co/le9MbO2Zbi #COVID19",jftaveira1993,,
2020-02-29 17:33:16+00:00,1233807462005977093,"Spain - Health dept. says #coronavirus total is now 46. Tenerife hotel on lockdown https://t.co/43P5W4dd3H h/t tetano, Shiloh, @RonanKelly13 @GertvanderHoek #COVID19 #COVIDー19",FluTrackers,,
2020-02-29 17:16:25+00:00,1233803220167864321,"@dr_l_alexandre @RNational_off @olivierveran @J_Bardella @JeanMessiha @AnnedeMarcillac @ConstruirAvenir @OlivierBabeau @rioujeanpierre @P_TARISSI @StoekleC @nbouzou https://t.co/1pbFnHFxNo
""the country’s aggressive containment efforts in Hubei, where at least 50 million people have been on lockdown, gave other provinces time to prepare for the virus and ultimately prevent “probably hundreds of thousands” of cases. "" #covid19 #coronavirus",JohnKhormoran,,
2020-02-29 17:03:40+00:00,1233800010900410368,"An Italian national staying at a hotel in Tenerife which has been placed on lockdown after four cases of the #coronavirus were detected has tested positive for the virus: health officials 

#COVID19  https://t.co/foBQebHMbC",Apex_WW,,
2020-02-29 16:47:53+00:00,1233796040903602176,"Are you stockpiling incase there's a #lockdown in your town, due to the #coronavirus 
#TwitterPoll #polls #poll 

#COVID19",KingsmanGems,,
2020-02-29 16:43:03+00:00,1233794825821933570,"The seventh largest city of Iran, #Qom is the epicenter of #coronavirus spread. 

People have refused to lockdown the religious places. Rather, they're licking the shrine to encourage the pilgrims to keep visiting. 

#coronavirus #COVID19

https://t.co/ZwWx68go46",Rahul_Baj,,
2020-02-29 16:25:29+00:00,1233790405180841984,"The storage of daily necessities in #Wuhan is generally sufficient to meet residents' demands during the city's lockdown, vice-mayor Xu Honglan said on Saturday. #COVID19",AnalyticaGlobal,,
2020-02-29 16:15:41+00:00,1233787937222995969,"The storage of daily necessities in #Wuhan is generally sufficient to meet residents' demands during the city's lockdown, vice-mayor Xu Honglan said on Saturday. #COVID19",ChinaDaily,,
2020-02-29 14:39:08+00:00,1233763641398198273,"@_sammyturner @balajis Also, China literally has half their population on lockdown or in quarantine.

US state department required all American citizens to come home from China

China built a few hospitals in a few weeks to combat COVID19

International conferences for Fortune 500s are being canceled",Trey_Harnden,,
2020-02-29 13:00:35+00:00,1233738839035961345,"@galuharjuni @swastipus Di semua kota yg lagi lockdown Covid19, karantinanya dimana2 lho. Bukan di wilayah terbatas. Ada yg di Apt, RS tengah kota, etc.
Sedangkan Indonesia, dikarantina di wilayah akses terbatas aja masy panik. Padahal, ternyata karantinanya terbukti gak membahayakan masy sekitar kan?",nisatyas,,
2020-02-29 12:56:36+00:00,1233737834835648512,"@kakape @ITB_Berlin Still not enough lockdown by far. 

European politicans still haven't got the message!!

#COVID19 
#coronavirus",Watchu28020892,,
2020-02-29 12:45:00+00:00,1233734915637813249,The lockdown: One month in Wuhan. their efforts in  safeguarding humanity from #COVID19  will be always remembered. https://t.co/5UYUgzsMeL 来自 @YouTube,ChinaEmbGrenada,,
2020-02-29 11:47:06+00:00,1233720346622164992,"Looks like #covid19's running out of control in South Korea. Worrying, it seems to indicate you can't contain it unless you go into full lockdown conditions, like China. Are we all ready for that? #coronavirus",Damien_Deluxe,,
2020-02-29 10:27:44+00:00,1233700372998500352,This is an ordinary day in Wuhan under the #COVID19 lockdown.,li_xiaosi,,
2020-02-29 10:27:29+00:00,1233700310599618560,"The lockdown: One month in Wuhan #COVID19

https://t.co/hXPpDRgM38",ChineseEmb_PNG,,
2020-02-29 09:18:12+00:00,1233682874018254848,"Broken towel dispenser in restroom today, I joked to an older white man that “This is a bad start to COVID-19 lockdown” and he responded tersely with, “It’s all bullshit, flu kills more people every year.”

Old entitled white men will be the death of us all #COVID19 #coronavirus",djchrisallen,"Coordinates(longitude=-87.688182, latitude=41.834785)","Place(id='70afe532ae3988fb', fullName='Lower West Side, Chicago', name='Lower West Side', type='neighborhood', country='United States', countryCode='US')"
2020-02-29 08:48:37+00:00,1233675430646796288,"This is how Chinese people who are at the center of the outbreak, fighting for the war with #COVID19. It's a difficult time, but everyone pulls together.  The lockdown: One month in Wuhan https://t.co/RUjkHDxkAq via @cgtnofficial",Jingjing_Li,,
2020-02-29 06:52:20+00:00,1233646166417592321,"#BBCBreakfast Covid19 person to person spread looks to be already here. Is quarantine and lockdown ,now, already pointless anyway?. Huge lessons for the future in many different ways!. Now we desperately need completely new government joined up thinking.",johnfredcurtis,,
2020-02-29 06:38:31+00:00,1233642687963652096,"Despite the risk of contracting #COVID19 and the challenge of getting around amid a city-wide lockdown in #Wuhan, a group of residents are continuing their work out of love and responsibility for the city. https://t.co/c0LRnfmr7U",thouse_opinions,,
2020-02-29 06:12:29+00:00,1233636138771832833,"@Rover829 @V2019N #South Korea to be on full lockdown in days #Covid19, just like #Wuhan and soon European and American cities and so on and on......",Anonymo21140362,,
2020-02-29 04:37:54+00:00,1233612335081648130,"ICYMI - @SCMPNews Post Magazine multimedia long read by 5 reporters who were in Wuhan in the weeks before the lockdown: How Disease X, the epidemic-in-waiting, erupted in China  https://t.co/hFgH4nagzr #ChinaCoronaVirus #COVID19 #coronavirus #wuhan  #WuhanCoronavirus #COVID2019 https://t.co/zgBdnomgjn",DavidMooreSCMP,"Coordinates(longitude=114.1099112, latitude=22.2520847)","Place(id='011a1d1e753ec5a8', fullName='Central & Western District, Hong Kong', name='Central & Western District', type='admin', country='Hong Kong', countryCode='HK')"
2020-02-29 01:14:30+00:00,1233561147787243520,"#COVID19 #CORONAVIRUS: Residents of Wuhan, China, epicenter of the coronavirus outbreak, speak out about being  under lockdown for the past month. https://t.co/YhHh3UTLvI",zaldytor,,
2020-02-29 01:13:21+00:00,1233560856069201920,"US military bases in South Korea placed on lockdown to stop novel #COVID19 #coronavirus spread

The new disease control measures were implemented after the risk level was raised to “high,” United States Forces Korea (USFK) said  https://t.co/w2wa674jWx",zaldytor,,
2020-02-29 01:08:43+00:00,1233559690354855937,@caribbeanpotter @kevinmitchell50 @bglendenning Canaries on lockdown with covid19/sandstorm,ColmDonoghue,,
2020-02-29 00:35:56+00:00,1233551440926240768,"In honor of the #Coronavirus #CoVid19 lockdown, I wrote a thing:

The best/scariest plague movies... part 1! Films are scored on 2 kinds of scariness, plausibility, and awesomeness.

Nominate films for a future write-up in the replies.

https://t.co/szFYM0V9Ax",roboseyo,,
2020-02-28 23:51:31+00:00,1233540261860585473,"In the Event of Covid-19 Pandemic Lockdown Preparedness List. 
https://t.co/gOgexTQ3hv
#Wuhan #China #COVID19 #Coronavirus #Pandemic #WHO @DrTedros https://t.co/q4CJK3sRlV",Dave2307,,
