Datetime,Tweet Id,Text,Username,Coordinates,Place
2020-04-07 19:29:48+00:00,1247607527623348228,"@goldenp11462989 @LiuCdp2006nyc 11月17日首例病患出现
12月30日 李文亮吹哨
12月31日 中方通告WHO
1月3日 中方通告美国
1月3日 李文亮被训诫
1月初 已有多名医护感染
1月14日 WHO 视察武汉疫情
1月18日 武汉万家宴
1月22日 WHO 讨论武汉疫情
1月23日 武汉宣布封城
1月24日 全国开始禁足1月
1月30日WHO呼吁各国避免采取旅行限制",GX0Dt8YycHkD2DV,,
2020-04-07 19:29:03+00:00,1247607337357135873,"@nanfeilee @LiuCdp2006nyc 11月17日首例病患出现
12月30日 李文亮吹哨
12月31日 中方通告WHO
1月3日 中方通告美国
1月3日 李文亮被训诫
1月初 已有多名医护感染
1月14日 WHO 视察武汉疫情
1月18日 武汉万家宴
1月22日 WHO 讨论武汉疫情
1月23日 武汉宣布封城
1月24日 全国开始禁足1月
1月30日WHO呼吁各国避免采取旅行限制",GX0Dt8YycHkD2DV,,
2020-04-07 19:28:44+00:00,1247607256583213057,"@Iamfromorient 11月17日首例病患出现
12月30日 李文亮吹哨
12月31日 中方通告WHO
1月3日 中方通告美国
1月3日 李文亮被训诫
1月初 已有多名医护感染
1月14日 WHO 视察武汉疫情
1月18日 武汉万家宴
1月22日 WHO 讨论武汉疫情
1月23日 武汉宣布封城
1月24日 全国开始禁足1月
1月30日WHO呼吁各国避免采取旅行限制",GX0Dt8YycHkD2DV,,
2020-04-07 19:28:25+00:00,1247607179370270723,"@LifetimeUSCN 11月17日首例病患出现
12月30日 李文亮吹哨
12月31日 中方通告WHO
1月3日 中方通告美国
1月3日 李文亮被训诫
1月初 已有多名医护感染
1月14日 WHO 视察武汉疫情
1月18日 武汉万家宴
1月22日 WHO 讨论武汉疫情
1月23日 武汉宣布封城
1月24日 全国开始禁足1月
1月30日WHO呼吁各国避免采取旅行限制",GX0Dt8YycHkD2DV,,
2020-04-07 19:27:59+00:00,1247607071715012609,"@goodrick8964 11月17日首例病患出现
12月30日 李文亮吹哨
12月31日 中方通告WHO
1月3日 中方通告美国
1月3日 李文亮被训诫
1月初 已有多名医护感染
1月14日 WHO 视察武汉疫情
1月18日 武汉万家宴
1月22日 WHO 讨论武汉疫情
1月23日 武汉宣布封城
1月24日 全国开始禁足1月
1月30日WHO呼吁各国避免采取旅行限制",GX0Dt8YycHkD2DV,,
2020-04-07 19:08:10+00:00,1247602081013391363,疫情封城最大的可怕后果之一便是：家暴受害者无处逃。武汉肺炎的次生人道灾难。在英国这些年看到过很可怕的儿童受虐的报道😥,changchengwai,,
2020-04-07 18:54:32+00:00,1247598653675417600,"4月7日香港经济日报报道：发明爱滋病鸡尾酒疗法(1996年)的美籍华裔科学家何大一，他倡全球彷效“武汉式隔离” 不能坐等疫情一波波发生。
保持社交距离是毫无意义；实行严厉的""中国武汉式隔离""-武汉封城。 https://t.co/yIOmDh5oi6",seas0116,,
2020-04-07 17:37:49+00:00,1247579343880163333,"试图甩脱实行独裁和新闻管制酿成疫情大爆发，以及后来仓促采取的不计人民死活的封城行动造成人道灾难的责任，并试图将自己塑造为全中共和全世界的恩人。
中共当局的喉舌新华社4月6日发表的“中国发布新冠肺炎疫情信息、推进疫情防控国际合作纪事”被观察家们认为是当局“甩锅”和自我美化的最新的、",caichu88,,
2020-04-07 17:31:56+00:00,1247577866448932865,"@AllanSong9 @bbcchinese 也许你忘了疫情初期，世界是怎样骂中国侵犯人权，骂中国逼迫民众戴口罩，禁止民众外出，封城。
现在世界各国纷纷效仿，限制外出
以直报怨，以德报德
你们嘲笑我们的时候，我们在遭受苦难
我们反过来嘲笑你们，本就理所应当",WLkZ4,,
2020-04-07 17:06:28+00:00,1247571455350435840,@LastCandyFloss @I_marmot 中国政府尤其是地方政府在疫情初期的确犯了很大错误，从而造成疫情扩散的隐患；但是当中国向全世界宣布武汉封城、WHO宣布紧急卫生事件以后，西方国家的态度是什么呢？在一个多月的时间里，他们没有防患于未然，没有提前准备充足的防疫物资，反而搬起凳子看中国的笑话，结果自己面对疫情之时却手忙脚乱,TonyHu_ltf,,
2020-04-07 17:03:17+00:00,1247570653688946688,@VOAChinese 中国在疫情没有造成更加严重的后果前采取了强有力的措施比如“封城”。强制百姓呆在自己的家里，数以万计的医护人员和志愿者投身抗疫战争，短短十几天就建成了火神山和雷神山医院确保了“应收尽收”。所以我们才能避免新冠病毒在中国更大规模的传播开来。,Anchiroringu,,
2020-04-07 16:19:38+00:00,1247559668425052162,@SpokespersonCHN 谎话说了100遍自己是不是都信了？国内媒体1月3日说李文亮等8人造谣生事的新闻删干净了？1月18日武汉百步亭还在举行万家宴的消息删干净了？1月23日封城消息走漏，逃出来20-30万温州人，随后意大利北部(温州人聚居地)爆发疫情，再随后美国纽约(最大意大利裔聚居地)爆发疫情，这个路线还不够明显？,USFUXXALL,,
2020-04-07 16:17:56+00:00,1247559242971664384,"2020年1月23日10时 武汉封城
2020年4月8日0时 武汉解封
我们等待这一刻等待了太久太久
几十万医务人员夙兴夜寐换来的成果，2000万武汉人民翘首以盼的时刻！
疫情并未结束，前方仍有漫漫长路，但只要全国15亿人团结一心，众志成城，就没有战胜不了的敌人，没有迈不过去的坎！ https://t.co/Z4N339j0e3",youwei001,,
2020-04-07 16:11:03+00:00,1247557509038002177,@zhangjiachen123 @TommyGooodGuy 对的 是医院一线行政，好像1.21封城之前是力挺官媒报道疫情的，后来在医院被患者咬了，在家上心理压力大吧，最近的言论比较激进和负面,DCMMCC,,
2020-04-07 15:39:00+00:00,1247549443760504833,网友直击：广州警察在抓“吹哨人” 广州疫情大爆发？（视频） | 中共病毒 | 蔓延 | 广州 | 爆发 | 封城 | 方舱医院 | 希望之声 https://t.co/3nlTrg7SKi,lutong85141554,,
2020-04-07 15:06:05+00:00,1247541159682961408,@sirrion1989 @bbcchinese 都学会代表了，本身这就是一个整体，疫情的控制本身就是要靠决策力，该告知风险的都已经封城后陆续告知了。不戴口罩，不提前做好社交隔离这本身就很荒唐了，而且英国爆发都是二月中下旬，中韩防护措施那么到位了不借鉴还搞群体免疫，可笑，估计是看不起中韩，学日本的措施了。,Johnsonskz,,
2020-04-07 14:42:13+00:00,1247535152550436867,@jiayiqun 疫情初期中國公佈數據你們不信，疫情在武漢爆發醫療資源短缺你們說祇有在這種醫療條件差的國家才會發生，中國封城你們說小題大做，中國要求人民戴口罩你們說沒有人權封人民的口。既然你們不信中國的數據，覺得中國數據報低了，就應該做好防疫準備不是嗎？結果呢？自己什麼都沒做，就只顧著嘲諷中國。,Wendy18631999,,
2020-04-07 14:41:22+00:00,1247534938900979717,"@albertzhang9999 @jml041 @maker42008759 @dw_chinese 全球疫情发展成这个狗屁局面还跟风无脑质疑中国，如果你是理工科，真心建议去医院看脑科。
稍微挪屁股看看，面对表面温和实则凶残的狡诈病毒，专家容易？决策容易？最后是谁下决断，执行了史上未曾有过的千万人口级别的封城？
毫不夸张，面对全球级大流行传染病（第一波），中国的胜利是史诗级胜利！",acxxxca,,
2020-04-07 14:02:04+00:00,1247525051244498949,@nytchinese 武汉封城前，有大概500万人离开了武汉，去向湖北及中国全国各地，可是除了武汉之外，中国其他哪个城市爆发了严重疫情呢？所以不要把自己的无能、拖延、错误的方法造成的人道主义灾难怪在别人头上。我觉得你们可起诉美国政府谋杀国民。,li_jihong,,
2020-04-07 13:44:43+00:00,1247520683405357056,@mui_zale @L78177354 @sskgcp20 @anan_610 @VOAChinese 疫情初期中國公佈數據你們不信，疫情在武漢爆發醫療資源短缺你們說祇有在這種醫療條件差的國家才會發生，中國封城你們說小題大做，中國要求人民戴口罩你們說沒有人權封人民的口。既然你們不信中國的數據，覺得中國數據報低了，就應該做好防疫準備不是嗎？結果呢？自己什麼都沒做，就只顧著嘲諷中國。,Wendy18631999,,
2020-04-07 13:36:20+00:00,1247518575503577089,"卫健委说，所有32个新增确诊病例都是从海外来的入境者。一天前境外输入病例为38例。目前境外输入确诊病例总计为983例。
与此同时，湖北省会武汉在过去14天仅报告新增两例确诊病例。武汉当局计划星期三让市民可以离开武汉。这是当局1月23日封城，以遏制疫情蔓延以来首次“解封”。",caichu88,,
2020-04-07 13:31:46+00:00,1247517425433808897,"前两天我说R0等于或超过2时，在没有人为阻断情况下，可以在一个月内感染全球七十亿人。但随着阻断力度的不同，R0可能逐步缩小，甚至小到中国目前只有两位数增长的程度。因此阻断R0传播链，是控制疫情的关键。
同理，用模型推导武汉前期疫情合理，推导封城后情况～认为不达到意大利程度就假，是无稽之谈",dongmianxiong1,,
2020-04-07 13:21:45+00:00,1247514904115871746,"@FPzt9iQqDEH3ADj @bbcchinese 如果中國的防疫系統跟封城動作真的這麼有效到能瞬間0病例 那沒有理由新病毒會擴散到世界
而且中國的病例真的那麼少 上海 北京 中國的高等一線城市沒有理由封城 因為原本的防疫系統已經好到能把疫情控制到14億/8萬人口的病例死亡率",VineLyn95,,
2020-04-07 13:06:57+00:00,1247511181230833665,@jsoolk @CharlieDaniels 嗯？如果不严重我们会做到封城封国？数据每天都在更新，每天新闻都在播报，你们不看新闻？？？疫情一开始我们有说只是流感吗？,TxfLeon,,
2020-04-07 12:58:34+00:00,1247509071009202177,日本疫情比台灣嚴重許多 今天日本首相宣佈的緊急事態宣言也都沒有封城 台灣何必急得要死呢？,dharmasena2020,,
2020-04-07 12:53:25+00:00,1247507773870559232,@fangshimin 西方的媒体在这次疫情中表现的并不好，一开始说中国夸大疫情，最近又说中国隐瞒疫情数量。在中国封城时说违反人权，如中国一开始像英国想采用的方法去群体免疫的话，更会被攻击成让疫情曼延世界。左也不是，右也不是的根本原因是意识形态和竟争。,hzjhjzs,,
2020-04-07 12:07:07+00:00,1247496122735583233,罗斯福公主1月17日离开圣狄哥，有文件说航行中就有流感者，三月美试剂盒还不够，福曦说美50P为无症状。1月17日WH都还没封城，五角大楼明知越有疫情，还命罗公主访岘港，就是要去混淆视听。靠关岛没让舰上飞机离舰应有飞行员中招，现隐瞒舰上疫情压舰员，舰员罢舰到要动宪兵，那已是哗变苗头蠢普大罪。,meixiong23,,
2020-04-07 12:06:51+00:00,1247496054037270533,"肺炎疫情：从图表看全球各地封城状况和交通流量 - https://t.co/DP9XXotqpd

面对新型肺炎疫情，各国先后推出多项措施限制公众活动，防止病毒传播。

疫情最初从中国开始爆发，慢慢蔓延到欧美国家，一些地方的确诊个案数字超越中国。 许多地方的政府... https://t.co/mBgxWuGdNU",PureLuxuryMag,,
2020-04-07 11:58:10+00:00,1247493869479968775,@juntaowang @mrchangezhang 这双标玩的溜溜的 武汉疫情严重的时候 笑中国卫生水平低 看到封城又讲人权 3月份川普还说是大号流感不用恐慌 你看现在 事实证明病毒的传染性不可忽视 轻视病毒的就会造成严重后果  封城是目前已知的可靠做法 全国除了武汉 其他地方都没有发生重大疫情  全世界都在效仿 到你这里还在说是围堵麻风病人,songmingwu1,,
2020-04-07 11:54:15+00:00,1247492881947869185,@aqwhusje8132 @xiruoye 把疫情傳到全世界也好意思說防疫做得最好，當初封城前就跑出去的一堆案例丟給別國就不算中囯的了，所以中囯真棒,Ch09725046Guo,,
2020-04-07 11:49:09+00:00,1247491599262572544,"@sun36439763 @ProfessorIQ @2049d1 @Saiki925 但也不到不夠用阿,你知道嗎?比起隱瞞疫情,台灣更擅長防疫,現在確診的都是入境的多,有問題的都居家隔離,也用不著封城把有病的人跟沒病的人關在一起",Chensha_Vfans,,
2020-04-07 11:44:34+00:00,1247490445237616640,【新西蘭疫情】上山踩單車　一家遊海灘　衛生部長違封城令　遭總理降職 | 立場報道 | 立場新聞 https://t.co/eEjeJdP24X,tckeung234,,
2020-04-07 11:43:49+00:00,1247490259283296256,武汉仍有无症状新增病例可能是疫情方面最值得关注的事情了，毕竟武汉已经严格封城两个多月了，这种新增病例无论是因为潜伏期长，还是中间宿主仍然在传播，还是防护还有很大漏洞，都是很令人担心的。,ediyiqian,,
2020-04-07 11:32:11+00:00,1247487331478765569,"#關鍵國際 日本晚間宣布了史上第一次的「緊急事態宣言」，但跟外國相比，日本的「緊急事態宣言」無法做到「封城」，且違反相關命令也無罰則......

#日本 #緊急事態 #安倍晉三 #東京 #武漢肺炎 #疫情 #防疫 https://t.co/AuClMPEsML",thenewslens,,
2020-04-07 11:31:47+00:00,1247487230479826945,"@VirusFromChina 你批评的对。不仅是你，我们国内的人在疫情之初的时间里，也对这方面进行了批评。所以政府很早对武汉就进行了封城处理。
在12月底以后中国就对外声明病毒的危害。但是大多数国家并没有反应，并且一点也不重视。他们认为这病毒只是大号流感，不足为惧。可能他们认为中国弱所以害怕而封城。他们不怕",Code50132298,,
2020-04-07 11:11:21+00:00,1247482087860396034,"武汉封城76天：难以画上的休止符 - https://t.co/rf0l8Obowl
提起中国中部城市武汉，一般人想到的会是九省通衢、漂亮的樱花、劲爆的小龙虾以及黄鹤楼。但今年年初至今的这场席卷全球的新型冠状病毒疫情，将武汉与“肺炎”、“病毒”这些词绑在了一起。

从1... https://t.co/Ii1el8npU4",gongminyundong,,
2020-04-07 11:06:55+00:00,1247480971764494336,@CNN 真太他妈的恶心了，白人的遮羞布已经被撤下来了 他们恼羞成怒 颠倒黑白，武汉开始封城的时候 不见得你们在这里质疑这些数字？ 现在火烧到自己头上就怪别人没提醒？ 告诉你们 ：这场疫情所谓的民主世界在我们看来就是一个笑话 ，所以没有必要跟笑话争论，让他们享受其中就行,amilie_lan,,
2020-04-07 10:55:01+00:00,1247477978692374531,新冠各种封城、隔离和救治措施多为突然出现，一般人无所适从之余亦感恐慌。负面的消息多遭屏敝删除，但讯息筛查只让人更难以信任政府的措施是好的，拒绝合作。强硬的讯息操控和强制措施反令防疫措施无法有效展开，而政府只懂得用更强硬手段去控制疫情和人民，这种恶性循环是造成武汉人道灾难的原因之一,the_unrecorded,,
2020-04-07 10:46:48+00:00,1247475908862042118,@nytchinese 美国政府其实是不想学中国封城，救治病人，毕竟世界第一大国怎么可能学习别人的防疫方法。州长抱怨联邦政府不帮助防治，假新闻！舰长提议全员下船隔离，解雇！护士因为医疗设备不够，离职！这就是国外因为这次疫情所暴露出来的各种乱像。欧美都是表面上的和谐和发达，其实都是表象，禁不住冲击,ch_lu_,,
2020-04-07 10:38:58+00:00,1247473938151555072,BBC News 中文 - 肺炎疫情：从图表看全球各地封城状况和交通流量 https://t.co/e7MTGvadI2,YouKeping,,
2020-04-07 10:36:51+00:00,1247473406871654401,"@duyi25273601 @alxe_xu @galapcg 别的地方不了解，不好说什么，就给你拿日本说说吧。
①各国疫情的公告都要官方许可，在日本所有检测政府统一管理，政府不准你测你就是没感染。
②日本政府宣称，感染者当中有80%的人没有感染别人的，真正传播病毒的只是少数。
③日本根本没想过要封城，只是要求尽量不要有社交活动。
谁应该背锅呢？",oh_qb,,
2020-04-07 10:12:49+00:00,1247467357510832128,"--人類禁足防疫 野生動物逛大街--
動物闖入城市，這可不是設定好的電影場景，而是真實在世界各地上演。武漢肺炎疫情全球升溫，各國相繼封城，祭出禁足令，人類活動減少，城市成了野生動物覓食跑跳的場域。 https://t.co/eXoerYrcj4",cnavideo,,
2020-04-07 10:07:28+00:00,1247466011630149632,@cccnk @bbcchinese 中国都封城两个月了还怎么误导？哪个国家愿意封城？明明是自己轻视疫情还到处刷锅，极度的自私和狭隘！两个月的时间除了看中国笑话啥都不干，火烧到身上知道疼了？自己酿的果果自己吃吧。现在还有人把责任推给中国真的是缺乏担当。两个月的时间啊！白白的浪费，这样的领导人应该下台谢罪！,BLC87614,,
2020-04-07 09:32:47+00:00,1247457284633980930,@UK_Donkey @ze28799 哈哈哈，在国外疫情爆发的情况下，各地封城锁国，你竟然还能关心国内某个地方复工复的顺不顺利，这是什么精神，这是趴在地上还要抬头看在前面跑的人有没有跌倒的精神哦,t8wjjUkhYoBMRfj,,
2020-04-07 09:30:54+00:00,1247456807573807106,"想帶風向效法中國?! 吳斯懷稱十天後會再爆發第三波疫情?! 還提5要點為""台灣封城""做準備?!｜許貴雅主持｜【前進新台灣完整版】20200407... https://t.co/mZV1ohL4uO 來自 @YouTube https://t.co/SQQpbOFrwu",setlivenews,,
2020-04-07 09:16:30+00:00,1247453185591005185,@nytchinese 武汉是1月23日封城的，而美国的疫情爆发是3月份的，感觉没有逻辑啊。倒是欧洲过来的说得通,SeanShang5,,
2020-04-07 09:16:22+00:00,1247453149356609540,"【日本疫情：安倍發布「緊急事態宣言」】

安倍發布《緊急事態宣言》，適用地區包括首都圈的東京都、神奈川縣、千葉縣、埼玉縣；關西地區的大阪府、兵庫縣及九州的福岡縣。

安倍明確表示，「緊急事態」並不意味會像其他國家那樣實施所謂「封城」，希望國民保持自律和冷靜：https://t.co/xJGYXNnNP8",initiumnews,,
2020-04-07 08:42:43+00:00,1247444682985988096,南华早报：天眼数据，中国一季度倒闭46万家公司。同时，新注册企业数量也大幅下跌，从今年1月至3月，大概有320万家新注册公司成立，较去年首季下跌29%；疫情给国内需求带来持续性的破坏，此外其他国家经济受到封城影响所将带来的外部冲击正在迅速蔓延。,stupidwz,,
2020-04-07 08:40:24+00:00,1247444101093396481,@VOAChinese 就算互相指责，也是美国先挑起的，中美很多争执都是美国挑起事端在先，中国是被迫应对。美国疫情千方百计将疫情政治化，中国不停地帮助其他国家抗疫。。中国封城是侵犯人权，西方国家封城就是牺牲经济保全大局，对中国双重标准玩了几十年了,Faker14777779,,
2020-04-07 08:31:56+00:00,1247441971360104448,"【#武漢將全面解封，#無症狀感染者成防控新重點！】 
內地疫情逐步放緩，封城超過兩個半月的疫情重災區武漢將於周三（4月8日）凌晨起全面解封，有序恢復對外交通。武漢市委書記王忠林認為，解除對外交通管制的同時，要嚴防疫情反彈。 https://t.co/fIMJPEgkp0",Tong_Shuo,,
2020-04-07 08:23:00+00:00,1247439723196321792,@DadiyaNour @HenriKenhmann @Aln54Dz 你要知道中国很早就开始封城，小区村子都有专人把守禁止人口流动，而且人人都佩戴口罩，武汉这些疫情严重的地方每天排查测量体温，全国向湖北派遣了四万多名医务工作者协助治疗，还在短时间建起好多家临时隔离医院，中国用很多损伤经济的方法遏制住疫情的传播。要认清事实。,liuyueyuxia,,
2020-04-07 08:02:11+00:00,1247434482598248449,"中國作家方方疑似被中國服刑網評員網絡暴力引發心臟病去世，曾著《武漢肺炎封城日記》揭露武漢疫情期間中國蛋撻製作工廠的黑暗內幕
#武漢肺炎 #方方日记 #方方去世 https://t.co/NjDtPjYrGp",aRwDu9ixvOakIV7,,
2020-04-07 08:01:38+00:00,1247434345528229889,网军开始宣扬威权政府防疫的高效率，封城封路强制隔离是最有效的防疫措施。为了多数人利益，可以牺牲少部分人的利益。为了全国14亿活着，可以让武汉1千万死了，听上去有道理。以至于传言武汉疫情最严重的时候，医疗资源严重缺乏，为了顾全大局，甚至把还没断气的重症患者都扔进焚尸炉草草了事…… https://t.co/mqq0l1XjJH,FGLJM1,,
2020-04-07 07:51:34+00:00,1247431809962373120,一月末武汉封城，三月初基本控制住疫情，四月初了，你们爆发了，赖我们隐瞒？有点脑子的都知道是什么情况，你可以不喜欢中国，但是这么不要脸的抹黑真的让人觉得低端。美国在疫情初说的最多，想让制造业回流，回的是三十万的确诊病例，印度满大街牛粪也好意思赖我们？🙌1962都忘记了？,LuoXiaowen3,,
2020-04-07 07:51:06+00:00,1247431695084572673,这几天随着欧洲以及美国新增确诊病例减少，市场担忧情绪得到缓解，股市大幅上涨，大有疫情已经得到控制的感觉。嗯，只要封城确诊病例就会减少，但是一旦放开立马增加，欧美可没有中共的瞒报环境，股市任何反弹都是做空的机会！,Rumoreconomy,,
2020-04-07 07:38:14+00:00,1247428454540292099,"中国首季度46万家公司倒闭 过半营业已超3年
 自香港(专题)方面消息，受到新冠肺炎疫情蔓延及“封城”等防控病毒传播政策影响，中国第一季度有超过46万家公司停止营业，其中过一半的公司营
https://t.co/LfrkwFVACq",yaoziwang,,
2020-04-07 07:38:11+00:00,1247428442154557441,"法媒：歌颂习近平的万家宴 是病毒传遍世界的元凶
MM作者：杨眉 周一法国各大媒体普遍关注是在新冠疫情中成为焦点的口罩话题，经过了21天的封城之后，法国政府以及医疗专家们才开始改口承任如
https://t.co/g8nHI5XzSK",yaoziwang,,
2020-04-07 07:38:02+00:00,1247428405936570368,中共处理国内疫情并不专业和透明，疫情会反复，小规模爆发会成为常态，武汉封城毁了武汉，至今仍是疫区不能解封，其他地方效仿的代价太高。复工和复学成为难题，订单荒带来失业，粮食进口受禁会带来粮荒，对中共执政信心的丧失和不满会越来越多。而习共在处理疫情方面的失误和种种不作为会越来越明显。,no_where77,,
2020-04-07 07:32:32+00:00,1247427022277804032,@splatnz @Yaofanqiang1 @3Mo6fHLcRcvFZDh @ICare24653027 @HuXijin_GT 建议你去好好看一下中国官方给出的疫情发展时间线，从去年12月末到今年1月中旬在做病毒基因测序，在此之前没有人认识这是什么病毒。在识别病毒之后，在1月24日武汉开始封城。我想请问，在武汉封城期间，你们在做什么？从1月24日到3月中旬，各国都在控诉中国封城没有人权，而浪费了防疫的最佳时机,totoro26162360,,
2020-04-07 07:26:51+00:00,1247425589847289856,湖北武汉自2019年冠状病毒病疫情爆发后封城至今，将在周三（8日）凌晨解封，当地民众可乘火车、高铁及飞机出入武汉。https://t.co/SbLo7d5jJD https://t.co/rkpkfmCCfa,nanyangpress,,
2020-04-07 07:25:49+00:00,1247425331474001920,急不及街「新冠肺炎肆虐歐洲，但多國眼見疫情有放緩迹象，已考慮放寬現行的封城或隔離措施。其中，奧地利總理庫爾茨周一宣布「復甦計劃」，擬於復活節假期後的下周二重開部分商舖，為首個提出解封的歐洲國家。」,antKuga,,
