id,bid,text,time,author,repost_count,comment_count,attitudes_count
4885644986025943,MzW14phCD,"  ， ( You forgot about it when the pandemic closed down the city and food before , right ?) I ' m not sure , what ' s wrong with the car body getting mud ? Nor did affect the road surface after walking with mud !",2023-04-01 09:19:58,用户7206491324,0,1,6
4885618360844404,MzVk83xFq,"I ' m very happy every time I go to work on a motorcycle on the weekend , because I feel that the road is smooth and then I suddenly remember that it ' s because other people don ' t go to work on the weekend and are suddenly unhappy ( the most enjoyable time to ride a motorcycle was when the city was closed due to the pandemic , only 🏥 had to go to work )",2023-04-01 07:34:09,lok666caco,0,2,0
4885591566582168,MzUCUrCk0,"The best time to practice was probably in of last year . I do twice a day , once in the morning and once in the evening , and commute to work in the evening to train strength for over an hour . I was really at the time . I went out for a run after 5 in the morning , but I was also nervous . My was high , and my body was in an unhealthy state . I caught a severe cold once in , and after the pandemic closed down the city , the frequency of fitness was not that high . I ' m thinking , do I want a low body fat or a healthy body ... full story",2023-04-01 05:47:42,拿铁的奶油小老虎,0,3,0
4885524224149150,MzSSihpnM,"It ' s like about this time last year , I was still in the middle of my bedroom , World War , and the confusion of work . A few deep : and ; and moving ; and ' s graduation trip to , waking up all over the place and crying silently on the high - speed rail ; sneaking around and making noise on the high - speed rail ; the fear of the closure of the city in ; the fear of the closure of the city in ; the fear of the closure of the city in ; the fear of the closure of the city in , knowing that the young sister from the house next door together every day , and food and from her aunt on the opposite side ; for the exam in ... full text",2023-04-01 01:20:06,-你发芽了吗,0,2,1
4885497652448083,MzSbragRd,"Today I ' m still lamenting with my good , , I was nervous for acid at this time last year , , I had no idea that tomorrow would close the city silently or even stay sealed for that long . What last year was experienced in a blink of an eye , a year , and the “ epidemic ” history and a thing of the past .",2023-03-31 23:34:31,库里的甜儿,0,0,1
4885497249532442,MzSaMDZP4,"Since the closure of the city from the epidemic in , I took a break for 4 days (🐑 2 days off , 2 days off for the New Year ), and finally got back to work . I hope I can sleep until 10 o ' clock tomorrow and wake up naturally . Let ' s not wake up with my biological clock in",2023-03-31 23:32:55,今年想做欧洲人,0,2,0
4885495660680279,MzS8e2QYf,"I a game yesterday . Once a week before the closure of the city last year , after more than half a year , my body fat 3 . 9 %. Then I was interrupted again by the epidemic , and I haven ' t again in almost a year . At last , I once again experienced the joy of running , , and waving after a long absence . I hope it , once a week .",2023-03-31 23:26:36,Nirvana__Forever,0,0,1
4885487196831970,MzRUzsFj4,"to this March of last year , I was quite happy , even though the city was closed down due to the pandemic , my mood for quite a few days after working from home , I was able to eat three on time every day without working overtime , finish the exercise , and start chasing the rest of my life in the evening , please teach me more about spending every day in March of this year in the mental of work",2023-03-31 22:52:57,Yodpusoydotditcigvihvpysoyseoy,0,0,0
4885434801330020,MzQy45zZW,I wrote a lot of messy stuff the month the epidemic closed,2023-03-31 19:24:46,COORD1NATOR,0,0,0
4885433467275693,MzQvUuwJT,"Starting in ' 22 and ending on 3 / 31 of ' 23 , after all of ( the epidemic closed down the city , the weather was too hot and the start of school was , were closed due to the epidemic , early due to the epidemic ), I finally got all the . The application already been . I am waiting for the branch to review the application . The Party Committee to discuss and report it to the Organization Department of the County Committee for approval before I can receive the volunteer letter . Anyway , I have to bother a large number of people . My heart is because of these few",2023-03-31 19:19:28,用户5800186892,0,0,0
4885423279837381,MzQftFh9r,"My roommate got married and made me become a bridesmaid , I broke my leg and ' t become the leader ' s son got married and got married as a best friend , and the next day the epidemic closed down , ' t I get married as a good friend , made me go to the wedding , throw up diarrhea , and just up hanging water ? Can ' t I feel someone else ' s happiness on the spot ?",2023-03-31 18:38:59,MaTtiany,0,0,0
4885385877918804,MzPh9xe2E,"The job search went very smoothly and it was difficult to go anywhere after the interview . After a few days of tossing and turning , I found a place to settle in Xi ' an . Suddenly I was of a time before the closure of the city due to the pandemic . Thanks to a place to settle down then , what should I do ?",2023-03-31 16:10:22,小杨睡醒了hai,0,0,0
4885330613771330,MzNQ1fP5U,"The Military was in 2019 , by the epidemic and the closure of the city , which affected 3 . How much bitterness does a simple sheet of paper contain",2023-03-31 12:30:46,Oceanlike若海,0,0,4
4885309848815851,MzNiwAZp9,"How have the epidemic tortured me in these three ? Today will be the first time since the closure of Shanghai that I have seen any of the three in my family . My at the moment were very negative . I went through a process of anticipation that in the second half of ' 21 until it fell through time and time again , when the elastic band finally completely lost elasticity , and always used the least hopeless attitude to reduce the damage by . Even up to this point , I still have no real sense or confidence , I can watch tonight ' s ... full story",2023-03-31 11:08:15,如果辣椒能治病,0,0,0
4885279893096086,MzMwdcZqS,"The pandemic me too much , too much . I feel so suffocating today when no one is concerned about the psychological left behind by the closure of the city .",2023-03-31 09:09:13,假性恋爱达人,0,0,0
4885187655893422,MzK7roJ9c,"Here I am quietly speaking from the heart , and in the midst of meditation , I ' always felt that there is a god blessing me to try not to think too much about my dad ' s condition in the recent period and put this incident to the bottom of my heart . from the epidemic , the closure of the city of , my dad been in the hospital since he had a high fever in June and been in the hospital since then , my condition , and I have never used chemotherapy , and I have almost during that time , no matter my job ... full text",2023-03-31 03:02:42,一个达不溜一个小爱木,0,0,0
4885116260189485,MzIgi0Nid,"At 3 : 30 a . m . on the fourth day after the “ Escape from D - Day 1 ” wedding ended ( saying it was a closure of the city at 6 : 00 ), Instructor carefully woke me up in my and woke up in my for 20 . The two of us up our and the baby and the goods before 6 o ' clock to arrive at the service area as they wished and were ready to refuel , and experienced a toilet ( epidemic ) on the way to the service area to keep them from anything and sealed Xi ' an ... full text",2023-03-30 22:18:59,woge88,0,0,0
4885073692986813,MzH9Dcx0p,"said , “ When the epidemic was severe a few ago , was to a certain extent like a mild city closure ; there were no people on the streets . However , once he went out for a walk , it just to be spring . When he saw cherry blooming , he ' t feel what were like . were so impacted , but there was no effect on cherry at all . They were still blooming ; no one was watching it at all ; it was still that open .” So ... full article",2023-03-30 19:29:51,MyEugenie,0,0,0
4885063257035128,MzGSNtw9O,  ，,2023-03-30 18:48:23,焕彬,0,15,47
4885018121863963,MzFI07OTV,"The downstairs away , and there ' t a single greeting ... When the epidemic closed down the city in August of last year , I food to her . We lined up to make acid together . When we were in the sun a few ago , we were dependent on . Now let ' s just leave , I ' m a little lost",2023-03-30 15:49:02,你的小卿橙啊,0,0,0
4884785086857633,MzzE8sLYZ,"Big procrastination + busy falling in love . I was in a hurry and hurriedly rushed to hand over the three . Thinking that they probably ' t go down , I was still thinking at night that my portfolio ' t strong enough . I bought material plus , which I ' t expect !! , you are thankful 🥹 Fortunately , everyone been with me and I haven ' t gone halfway , thankful for the teacher who me program and make my hair all white , who took me home when the pandemic closed down , and who came to work as a model for me during ... full text",2023-03-30 00:23:02,Jia_llllle,0,16,22
4884979991973537,MzEIv8hpf,"If a person no health , then TA will have nothing . Look , my dad ' s bronchiectasis got a hole in his throat , and he never went to work normally again . For example , I was beaten as a deaf person for eight , my head , and I can ' t hear . That kind of pain me from working . I was bedridden for three as a vegetative person , three and a half from to , and two and a half from to . Then there was another epidemic closure , and another World Cup epidemic ... full story",2023-03-30 13:17:31,CPU逼人逼事,0,0,0
4884875561665417,MzC046Zfz,"Today last year was on the eve of the closure of the city . The darkness before silence , people were upset and uneasy . Faced with the raging epidemic , all of to their heart ' s content , and there was a terrible scene where were contradictory . People ' t know what was going on above or what to do . People ' s hearts , and there were many . Looking back now , I don ' t know what to comment on ? the epidemic prevention ? Or are there temporary and turns ? So far , it ' s not easy to make a conclusion .",2023-03-30 06:22:33,zweimin0421,0,0,0
4884853214412837,MzBq1ivYN,"Today I to my brother about cycling . Speaking of when the city was closed down due to the pandemic , I spent two riding a bicycle back and forth to see my ex ( you can ' t ride in traffic , but you can go out and ride a bike ) just because it was so boring . I said I ' ride my bike to my ' s house when it warmer in the summer . Then the next second I something was wrong , and I told my brother why the hell was I on my way to find men .",2023-03-30 04:53:44,温哥华失眠诊所,0,0,0
4884729583898060,MzycCgm3W,"      After watching episode 31 , I ' t expect it to be with the epidemic , mask + disinfectant + the blockade of ~ I drop the sky ~ now that I think about the past four , it ' s just a nightmare where I gradually woke up ~ the story behind this ~ it ' s indescribable",2023-03-29 20:42:29,Y小鱼儿在游泳,0,1,1
4884686670922804,Mzx5p3S3W,"I A - alcohol during the 2020 epidemic because after the closure of in , I brushing to thank the who me from acid for a year , starting with when I first applied acid , before I ZO , whether it was acid brushing or running , I ' t ask for quick and gradual . I ' t want to roll over the acid . Brushing acid was originally a thing I ' t feel good about , , redness , peeling , and stinging all of pain ... full story",2023-03-29 17:51:58,万四小姐,0,2,0
4884666676414912,Mzwz9qUOk,How did the Queen video chat with Queen at Castle during the 2020 pandemic .  Queen  video of teaching and translation by the royal family,2023-03-29 16:32:31,爱霸英语教学与翻译,0,0,2
4884599857222067,MzuPnuiMX,"Two days ago , I to my friend again about when the city was closed down last year . I always feel like it ' s been a long time ; in fact , it ' s only been a year since today . are quite small in the overall process of society . Until now , they always say that it like the epidemic ended overnight , and the past three have since become unworthy of mention . However , there are some that cannot be said to be good or bad ; what you experience is what you experience ; some damage to the body and mind is and even more irreversible . Don ' t want to be ,... full text",2023-03-29 12:07:00,某包某未,0,2,9
4884472480137681,MzrvW0zOF,"Recently , I watched Wen ' s “ The Eighth Crisis ” again . A lot of old ask me why I haven ' t been talking about finance and current lately !? ~ I ' m actually holding back a lot of I want to talk to you about . Tonight , I just to say two about the economic downturn that after the pandemic : I ' actually seen extreme pressure : the closure of the epidemic is the extreme pressure that inflation ! - on antitrust is extreme pressure on ! The Republic ' s two biggest crises , which one and now ... full text",2023-03-29 03:40:51,秋濑君,0,0,0
4884386153762234,MzpgHfMJc,"I ' m really by the epidemic . Every time I close the city or something , I gain about ten . Even though the epidemic is over , I ' m still very and by it !",2023-03-28 21:57:49,溃败的浪人,0,0,0
4884376514468041,Mzp19iKlb,"I ' been particularly anxious recently . I ' t that anxious when the epidemic closed down last year . Today , I ' m nagging with Sister . They both said that they are also under a lot of pressure . Sister Yuan said that she is now just bending over for rice . She done enough in this business . said that he is under a lot of pressure and can ' t do anything , scratching his head , saying he ' have to do this for two more , and I ' m also very anxious . I ' m probably afraid I won ' t have the stable income I want , because my income is my safety ... full story",2023-03-28 21:19:31,刘芸蕾欧尼,0,4,1
4884287697191847,MzmHTuaVx,"Seeing people say that the closure of the city due to the epidemic in is ridiculous . I don ' t evaluate those three . Instead , I feel that the people who used the term ridiculous were essentially people who lived a good life in the rich . They were already at the top of the food chain . In fact , in the war , they were precarious and the .",2023-03-28 15:26:35,宋七宋子宁,0,0,0
4884240414542102,MzltDj3BI,"Downstairs will close its on 10 . Thankfully , when the epidemic closed down last year , there is a large supermarket downstairs that people ' s livelihood . It ' s also convenient to go out and buy . Sometimes people who are lazy choose delivery . After , it will be difficult if you want to sign for next time . Fortunately , membership is universal , and you can use it when you go to other . County ,",2023-03-28 12:18:42,只发心情的,0,1,0
4883990035564574,MzeXNnlBc,"At this time three ago , the epidemic just , but the agency to pack us directly into because we were only able to receive in the past , but it ' s a good thing for me because I ' t imagine at that time if one person went to when they could go home the entire enrollment time was for a semester , for the first time on that night when I was confused about the future ... full story",2023-03-27 19:43:47,溟执,3,7,38
4884181187037130,MzjW6twG6,"When the epidemic closed down , nothing was popular , just this one crackdown went popular right away . I know I can ' t really feel real about the comment section , but I ' m still mad at my alma mater",2023-03-28 08:23:21,楠总觉得难搞,0,0,0
4884062332257038,MzgQp9t9Q,"Remember what : I once in the last winter , and after the opening of the board , the closure of Shanghai ; after the opening of the snowy season , the epidemic was ; now I don ' t know what will happen next winter",2023-03-28 00:31:04,JeremyTsang722,0,0,0
4884046758809932,MzgrhAXRG,"The you bought this time were very sweet and the from March also had a lot of juice . The loquat was sweet . this year last year , I said I to eat and . You took a taxi from to and then brought them to my house , then the epidemic and the city closed down right away . I was locked in at home , I said what I to eat . If it ' t been blocked yet , you sent it to me for over an hour . This year still pampered me like this year , I me as a regular couple ... full story",2023-03-27 23:29:11,他的猫猫头,0,0,0
4884037598450198,Mzgcvzshw,"From the closure of the city to leaving home on August 5 last year , I ' t return home until mid - . Then I was infected with COVID - 19 . It just that it ' t long before I had a medical examination and had . I had surgery on 17 this year , and then I for my health to recover . I haven ' t touched my camera to take of myself during this period . I seem to have lost the love I once . Tonight I took out my camera to take .  ",2023-03-27 22:52:47,绿色恒星,0,0,1
4884030670246067,Mzg1l120P,"During the pandemic , due to the closure of , I was a guest in , and I got carried away with pen and ink because I was idle and ... As a result , I had them all in vain , and after being polluted by me , they were torn to ( see Figure 17 . 18 ). Am I being a little too cruel to do this ? There is a saying : “ I can ' t bear paper , I can ' t get out of a painter ”. I had no choice but to do that . When I present it from afar , all my can be . The handwriting that was written by me is only what I used to ... full text",2023-03-27 22:25:15,刘宏斌想开口的植物人,0,0,0
4884021878982970,MzfN9BGSC,"  ， ， ， ， ， ， ， ？ I graduated from college at around 22 old , 9 and 31 old . If I take out the parental aid factor , would anyone really want to take out a mortgage ? Not counting car and then the closure of the city of the epidemic ... full text",2023-03-27 21:50:19,以假示人,0,2,0
4883960142762774,MzebAbAIS,"I suddenly remember last year ' s epidemic , the school closure in , and I to my that the price of the school ' s fruit had gone up . It ' t take long for my dad to contact me when my dad was busy moving the factory to , but I could say that my ' t stick , but he still drove all over the way to buy me of of fruit across the at the east gate and handed it to my dad when he ' t get into school and I ' t chat without saying ten , and I ended up saying ... full story",2023-03-27 17:45:00,不生气也骂人,0,0,0
4883926193280365,MzdiPdLn7,  Turns out the city was closed down a year ago,2023-03-27 15:30:06,头疼的番茄烤鱼,0,0,5
4883914654745071,Mzd0djUpp,"himself is from County , , . During the June 2020 epidemic , I used at home to occasionally have fun with my on . Because of the epidemic that year , we were almost closed down for almost half a year , and my were unable to go home for the New Year due to the epidemic . I was really to pass the time and occasionally share my circle of . As a result , the account was later blocked by malicious ! It was the only account at the time . Many old me on ... full text",2023-03-27 14:44:14,枪枪稳扎姑娘心HyckR,0,3,1
4883869344465632,MzbP8iJIk,"1 . Shanghai ~ There was no impact in the month of the closure of the city ~ 2 . The impact on the birth rate of the population will unfold for the first time , and leading high - end will not be affected 3 . Although the economy is not as pessimistic as during the pandemic , it ' s not optimistic at the moment ~",2023-03-27 11:44:12,泰山的泰,0,0,0
4883678234153840,Mz6QThqBq,"The closure of ' an City in March 2022 was plagued by ( the epidemic ), and I went along the road until the owner of the noodle restaurant was still kind and friendly ( there is a reason why the business is good ) the epidemic will eventually stand up -- Good night -- ' an County",2023-03-26 23:04:48,执笔画暖,0,2,5
4883565592445557,Mz3Vdagct,"I don ' t know why I think of the three - year epidemic , especially when the city of was closed down , and I feel like crying right now 😭 Station",2023-03-26 15:37:12,珊珊叽里咕噜呱啦,0,0,0
4883534865764823,Mz37EobH1,"All the were last year and today , the city was closed down , and all were blocked during the Ching Ming Festival this year",2023-03-26 13:35:06,BCLSY爱喝养乐多_,0,1,0
4883510207191778,Mz2tSuaUq,"After a lapse of ten , I out the medicine I had everywhere during the closure of the city . At the time , I was really afraid that if I ' t have any medicine , I would leave us . My tireless did not bear the hard work . However , spring , the earth , everything , the epidemic been , and the blockade of the city been , but they left me little by little in less than a month ... Ah , I am unwilling ...",2023-03-26 11:57:07,永远的宝贝llllttdd,0,0,0
4883478771139009,Mz1Fb4Mj7,"I ' m so sorry I ' t go to the Music Festival last night . This is the second time I in . The first time was when I bought at the end of ' 19 , and the next time the city was closed down due to the pandemic , I must not miss him a concert ticket",2023-03-26 09:52:12,遊民阿青,0,1,3
4883426635678300,Mz0j5nPbu,"Today ' s driver used to be a model worker from a city in Northeast China . I used to spend all my on medical treatment for my old father , but now I have only come to Shanghai for my to go to school . He used to drive in a bus convoy . The number of during the pandemic , and team only gave gift - more . The sharp drop in his income forced him to quit his stable job . During the closure of Shanghai , he did not leave ; instead , he took the initiative to help people in the community . He said to me , “ He ' t believe in God or , he ... full text",2023-03-26 06:25:02,littletree_wt,0,1,6
4883384718065775,MyZdtxQh9,"Some about a central base in China : a central base is vigorously a certain industry , and is still secretly money to recruit so - “ ”, wearing simple protective clothing , and to take group of young . As a result , the cause of the disappearance of more than a dozen panda at the center to announce the cause of death . Three of large - scale during the base ' s epidemic closure in early 20 , 67 were ... full text",2023-03-26 03:38:28,馨虞心愿qM,0,1,0
4883333782176267,MyXTk9895,"Originally , I ' t think about doing the group business ; it was a complete outsider . The closure of the city due to the pandemic group really a lot of in life . It is true that now have to evaluate the corresponding output in the private domain agency business ; sooner or later , the private domain operation business will become a real business . Last year , I with Sister Honeybee , the head of the first team in , Province , and Ma , the leader of the League , and a few team to actually sell goods . It was really exhausting , but 0 ... full text",2023-03-26 00:16:03,皮娜皮娜,0,1,1
4883315360535915,MyXpC2fpN,"You can actually make your own dish soap with orange peel and baking soda , but the one you make is watery . It ' s not that sticky . This is the method I used when the Xi ' an epidemic closed down the city when I ran out of detergent at home . After soaking , put it in a watering can . Spray each plate a few times . The oil removal effect is very good .",2023-03-25 23:02:52,林虚格蓝6466511016,0,0,0
4883308163631590,MyXe0feK2,The feeling now is like that night when the epidemic first to close the city . I really want to laugh . I have put it down and stopped in time .,2023-03-25 22:34:16,小Wing别偷喝汽水,0,1,1
4883288487131043,MyWIgtV6P,"I really want to go to the Night Live ! Every year when I ' m not in the country , Night is very solemn ( this year too ) Last year I had a hard time at home , and as a result of the epidemic , the was",2023-03-25 21:16:05,_糖竹儿_,0,0,0
4883226781553692,MyV6K6wby,"I suddenly thought about how did stray find food when the city was closed down due to the pandemic ? Haven ' t they ? Fortunately , the epidemic is over .",2023-03-25 17:10:53,且保持清醒,0,0,0
4883198607370165,MyUniuVjD,"I had a dream about him yesterday . I had a dream that there was another epidemic , but there was no closure of the city . I went back to my , and my grandfather and grandmother were still there . He came to me by car and ' t know where he to take me . I fell asleep in the back seat of the car , and when I woke up , I next to him . There was an aurora starry sky outside . Whether I was in another parallel time and space , I made a different choice . The story in my dream was me in another world .",2023-03-25 15:18:56,流年一局,0,1,0
4883185962066599,MyU2U8FCf,Warmly celebrate the 365th day that the actress and her amateur went hand in hand 🎉 It ' s been a year since we were together in March when the pandemic closed down the city !!        ,2023-03-25 14:28:41,Jetaime_jz,0,0,2
4883159910716492,MyTmT30ok,"It ' s been three since the epidemic . Following the drama , I someone say , “ The city of been closed down ! I ' m still giggling and amazed in my heart , and my will still unwillingly flow through my . ' t this ?",2023-03-25 12:45:10,柯睿kiri,0,0,0
4883156782550156,MyThQaHpy,"It turned out that the relationship was like this . My younger sister and her , , and my younger sister went to college together in Northeast China . 1 . At the time of the epidemic , her her from 3 , 000 from to . When the epidemic closed down the city , his was with her in . The boy ' s also knew that they came to to live outside alone , but they ' t brought him to see his yet . 2 . She definitely told her that she to go back to in the future , and the boy would go home with him ... full text",2023-03-25 12:32:44,娜缇糖糖,0,0,0
4882936002255882,MyNxK9sRc,"Because the city was closed down for a month before the epidemic was , I ' t even get interested in a dress for 4 . This month suddenly down , and I bought 7 before and after 😇",2023-03-24 21:55:26,落-渊,0,0,0
4882849738785525,MyLiBARw1,"          the last wave of the epidemic in 2022 , the closure of the city closed down and the school closed down and lived alone in the bedroom with plenty of clothing and food",2023-03-24 16:12:39,甜甜美美的糯米糍,0,0,0
4882790363695725,MyJKQfvqt,"During the 14 - day quarantine period when I returned home during the epidemic , I caught up with the closure of Shanghai . There were almost no and for the quarantine meal . My child had a high mouth ulcer and fever . I knew in my heart that it ' t COVID - 19 , but that kind of suffering kept me from sleeping the whole night , so that I the root of the disease . My were as hot as a fire when my child was sick for the rest of my life . Today , my child had indigestion , vomiting , colic , and fever . My felt as bad as holding a fire again ...",2023-03-24 12:16:43,CX_婷小婷,0,0,2
4882748994749377,MyIG7jVwR,"The cherry near my house are in full bloom . There are almost no on the ground , just when they bloom at their best . I the entire cherry blossom season last year due to the closure of the city due to the pandemic . I hope to be able to enjoy a beautiful flower again this year . Thinking back , I ' gone through almost every famous cherry blossom in Shanghai : Shanghai Botanical Garden , Century Park , Park , next to Shanghai , Bridge Station , Park ... are similar from year to year , people are different from year to year ... full text",2023-03-24 09:32:20,R11的小透明_至少我还拥有健康,0,2,4
4882743785161510,MyIxIlEKa,"The following are personal , , please do not misuse them , thank you . Most of them were in ' 22 . This year was a special situation . The epidemic closed down the city , and there was plenty of time to paint some hand - painted works . As a result of resisting AI infringement , all of my works on were and last year . Currently , I only works on and post them once a year . The more I paint , the more I think is more interesting . If pure hand painting could be one ... full text",2023-03-24 09:11:38,Carter_adair,0,2,8
4882628275340856,MyFxpmpoQ,"When I think of the COVID - 19 outbreak in in early 2020 , my mind with my about why the city ' t closed down to control the condition . After that , after the actual closure of the city , I felt that I also had some foresight . However , looking back at the post - pandemic era three later , I deeply feel that the closure of the city had a huge economic impact on every city . It ' t because I experienced the pain of the two - month blockade , but it me a lot because so many people around me faced various livelihood ... full story",2023-03-24 01:32:38,TEDDY汪汪队,0,0,1
4882585001662096,MyEpC6Yo0,"The 317th vest line training ( the record on the mobile phone in 2018 / 10 , but in the three of the epidemic , it was almost interrupted . Since the closure of the city in August 2022 , the focus been on up and ). 42nd stomach abuse in 2023 ! ( 15 , 15 )! Starting in March , burn fat one day , and in one day , do it at ! ... full text",2023-03-23 22:40:41,dyh20121115,0,0,0
4882574751826856,MyE957Ffq,"When I him the most , he had a , and I really listening to Wat when he broke up with his after the closure and of Wat , so when I just a clip of Knowledgeable Case , I discovered that a full year had since I him so much",2023-03-23 21:59:57,秋辞南山客,0,0,2
4882567406551702,MyDXeruoC,"I miss my dad . I cried a lot in the lounge at noon . My dad to buy me when he ' t sick . After he got sick , he to eat the and tofu brain I bought . When my dad left the city closed down due to the epidemic , I ' t see him last , and I ' t give him his last trip . In fact , I spent every day my dad left with regret . He me a lot of now , and I ' t listen to him",2023-03-23 21:30:45,心中满是牵挂,0,0,0
4882556744371788,MyDG2iliI,"In the three since the Shanghai epidemic closed down , “ there ' s nothing better than this .” At the very least , the quality of the in the video was much higher than those during the closure of Shanghai . [ Coffee ]      ",2023-03-23 20:48:24,李東旭的人生态度,0,0,0
4882555620820131,MyDEe3rlV,"I was to model and pick a decoration style , re - open the Blender I learned during the closure of the city due to the pandemic , and found that now I ' almost forgotten everything ; it only leaves a little bit of muscle memory",2023-03-23 20:43:56,宋熙铠,0,0,1
4882528475284878,MyCWrmaPY,"While walking nearby , I saw a kitten I ' seen a lot recently and discovered that she a big stomach . I took a look at it . It ' s likely that the little female cat must have a baby . The one I met during the last year was thrown out . I was very thin and lucky that she had a very kind aunt downstairs at home when there was a dog epidemic , and when there was a dog epidemic , the stray in the community suddenly more ... full story",2023-03-23 18:56:04,想去夏威夷的汉堡脑袋,0,0,0
4882520975872073,MyCKloDAR,"Remember that today ' s disgusting interview was over a year and a half away . In today ' s interview , the interview process kept at my empty window and . I said that I also in the state - enterprise social recruitment because of the epidemic , and in the end I ' t get the exam , so the window was empty for so long . As for always saying that it ' s impossible , I had to shut down the city month by month for him to listen to , and tell him about the of the exam format one by one . When was over , tell me about the project and let me add it over the weekend ... full story",2023-03-23 18:26:16,来点阳光和运气吧,0,0,0
4882391926051783,Myzocpolp,"with Group , a listed state - enterprise company in District of Shanghai , was officially yesterday afternoon . At the end of last year , I went full time to trade for a state - underwear brand for over a year . During this period , I experienced the closure of Shanghai for nearly three , a personal injury , and bedridden for two , and an abduction to work for four . Thank you for the and support of underwear management team , a long - time state - enterprise brand . The transformation and of long - established underwear from ancient to modern times was carried out during this period ... full text",2023-03-23 09:53:28,程伟雄,1,2,1
4882246983485733,MyvCqeCNv,"On my birthday last year to catch up with the closure of the city , my told me to make up for the new year , so this time I drank for three days in a row , and even though I was dizzy from being drunk these days , I received countless and red from to Road just to send a cake , , who had fun with me , drank to have fun with me",2023-03-23 00:17:31,圈子气昏头,0,0,0
4882188987799391,Myu6SwIYD,"for a visit to the Museum last year because of news from . As a result , various residential were closed down in the second half of the year , and travel came to a standstill . Then I was to a food video on Station . I a tour , which was also by the pandemic . Finally , wait until the weather is calm and you can go out with peace of mind , the principle of proximity , , ✅. No in food and , perfect ~ Cultural Monument and ' s next ... full text",2023-03-22 20:27:04,小李同学38356,0,0,0
4882178267422440,MytPAv8UM, 每日核酸阳性4000人以上  ？,2023-03-22 19:44:28,用户7436563692,0,0,0
4882157879691817,MytiHEFhD, 每日核酸阳性4000人以上  ， ， ， ， ， 最好封3 - 6 What a terrible epidemic,2023-03-22 18:23:27,夜里看海吗5776,0,0,0
