id,bid,text,time,author,repost_count,comment_count,attitudes_count
4885827354367253,MA0Ldik7z,"2023 : No . 15 After a week of continuous rain , I was finally able to run on , and again after the run . I went 8KM for the first time since the pandemic , and my were still very strong at the last 2KM . Now that I ' m in jail , 8KM is all .",2023-04-01 21:24:38,老布斯,0,0,0
4885827476522268,MA0LprmJS,"[ 3 • 20 ] Dragging until today it like it ' s been a long time and it like it just on this special day , I to share with you that I ' an important event in my life , year after year , my marriage period can only be over and over again when I suddenly let go of the wedding ceremony in and suddenly let go to the agenda like this , I know a month in advance that I also knew I to enjoy drinking everything was so abrupt ... full text",2023-04-01 21:25:07,喂井井,0,0,1
4885827375073988,MA0LflhYw,"There have been many , , , school , internal consumption",2023-04-01 21:24:43,用户7623855187,0,0,0
4885827354367253,MA0Ldik7z,"2023 : No . 15 After a week of continuous rain , I was finally able to run on , and again after the run . I went 8KM for the first time since the pandemic , and my were still very strong at the last 2KM . Now that I ' m in jail , 8KM is all .",2023-04-01 21:24:38,老布斯,0,0,0
4885827321332475,MA0La5ADx,"When I was listening to a program today , I was that the Foreign Minister always pretended to blame and resign . Also on another program , I the host over there talk about his interview with the foreign minister . He said that although he had a lot of controversy , he was most like us when he was a , and then said that he his very much . I don ' t know what to say ... it ' s a crazy world . Before the pandemic hit , I often saw the moon shining calmly , and the space I was in ... full text",2023-04-01 21:24:30,福气多多糯米团,0,0,0
4885827140456517,MA0KS1ULb,"Once a year , I get together with Little Sister Hum ( I haven ' t been together in 1 year of the pandemic ) at the end of the picture with the three of the year 21 , the all grow taller : off her all day",2023-04-01 21:23:47,日光里的咸鱼姑娘,0,0,1
4885827097989330,MA0KNxwoa,"Today was ' s first concert after the epidemic ended , and Red , Gong went , and it ' s been three days in a row",2023-04-01 21:23:37,干杯营养快线_,0,0,0
4885827048708502,MA0KIAxtI,"I ' a lot of weight recently , not recently since the outbreak in last year [ Dry Food Man ]",2023-04-01 21:23:25,橘子味小鱼_,0,0,0
4885827034809001,MA0KHkb2x,It ' s amazing . Three about the COVID - 19 pandemic were like waking up in a nightmare like it never,2023-04-01 21:23:21,Octoberr_1379,0,0,0
4885826918686128,MA0KvArEQ,"From the statistics of epidemic in of last year to March of this year who ' t see a penny , ah , me ah , it turned out",2023-04-01 21:22:54,路笙,0,0,0
4885826868091145,MA0KqxWSl,"When I came out after the pandemic , I was patiently up for an hour to eat in the morning and ' t make a reservation at the museum , but was so comfortable . The temperature was just right , everything that was delicious was huge and cheap , and I ' t hold up after eating a few , I ' t pack a bunch [ Dry Food Man ] By the way , I was amazed by the big on the side of the road , the little yellow , and the little white that were so full , round , and tightly together ... full story",2023-04-01 21:22:42,Linabell515,0,0,0
4885814591359085,MA0qD5HyJ,"Making up a real rumor 🙏 And they ' unequivocally say , “ The said it herself , she said it in the video !” ( I haven ' t said anything like this at all ~) A few days ago , someone blocked my influencer seat for 2 to prevent anyone else from . The point is that I went there a year ago . There was no one at all during the epidemic at the time , so I the whole process for 5 . 🙏",2023-04-01 20:33:55,世界一番kawaii,0,4,11
4885826544603629,MA0JUjjC5,"in “ Bed Service ” by a popular actress from Province in Shanghai ! , a 23 - year - old popular actress who was naked , was for engaging in the sex trade . The police her in a hotel . tearfully said that it was all the fault of the epidemic . Because of the impact of the epidemic , she ' t been in action for 3 . Her personal are in serious crisis , and she is still with debt , and had no choice but to take in order to pay off her ... full story",2023-04-01 21:21:25,用户7757126195,0,0,0
4885826498726035,MA0JPAC2v,"I left the library at 7 : 30 , went to eat snail powder , and now I ' m back in my dorm to wash my bed . It ' s really comfortable . The abhorrent epidemic stolen me University ( Campus ) for three",2023-04-01 21:21:14,要你管噗,0,0,0
4885826306051652,MA0Jwpoji,Commemorate your first trip after the pandemic,2023-04-01 21:20:28,氵失控的疯子,0,0,0
4885826125433376,MA0JemNt6,"Will have a big screen in this year !? I ' t go to school due to the pandemic last year , I ' t check in",2023-04-01 21:19:45,鹿晗看看我,0,0,0
4885825794081401,MA0IHh7L3,"It ' s good or bad to live in a college town . I usually see a lot of . I can think of the time I went to school , a young face , and it was very lively back and forth ; but that ' t good . After the pandemic , college increasingly had to go out with , especially on nights and . There was a peak in car use , which made it a bit difficult and more expensive than usual to take a taxi . I thought I ' d go shopping   first and then go eat , but I haven ' t been out yet due to taxi ... full story",2023-04-01 21:18:25,适合吾的灯光下,0,0,1
4885825714128407,MA0IzhjZd,"First day at age 19 , I spent time with someone I haven ' t seen in a long time 🥲 It like nothing in the past three of the pandemic []",2023-04-01 21:18:07,哈牛能吃吗,0,0,1
4885825626578271,MA0IqrBj9,"Who , I ' m really happy today ! I feel like the stolen by the pandemic have been satisfied here",2023-04-01 21:17:46,本本的奶罐,0,0,0
4885825584366329,MA0ImijSF,"I ' forgotten how long my son ' t in a basketball game . Because of the pandemic ' s lack of activity , he also weight . I don ' t even know if he can run  ",2023-04-01 21:17:35,angellannie,0,0,0
4885825480034367,MA0Ic08Wj,"What is the essential difference between the media backlash in March - last year and this one . Last year ' s epidemic was not . There were only for recovery . were , the plight was reversed . were very poor . The first batch of cultural media came out of the soil and were immediately on . But the momentum of awakening begun . This time it ' s actually following the logic of recovery after liberalization . Furthermore , ' s emergence been unearthed , and they are currently on the path to reduce and increase efficiency ... full text",2023-04-01 21:17:11,一粒好种子1,1,0,0
4885821154402685,MA0Bditl3,"[ First in !  】 2023年4月1日10 : 23 , flight MF8689 successfully at International Airport , marking the successful resumption of on the - route of after a lapse of 1 , 163 days . This is ' s first civil airliner to resume to since the epidemic was . a round - trip flight every week on the - route every . ( Reporter )",2023-04-01 21:00:00,中国日报,4,2,18
4885824963875578,MA0Hmggdk,"The epidemic and influenza have finally mixed up to , hi ! Chat with Spring Breeze , talk to , and recite old with !",2023-04-01 21:15:08,晗嫣秋叶,0,0,1
4885824879989528,MA0HdFUJq,"Eat sour fish in the courtyard and enjoy the on Silver Mountain in . The last time this sour fish was eaten before the epidemic , I went to a new place . The red brick bungalow . The in the yard just right , which 🐝 After eating , I went . The and were beautiful . It ' s just that the mountain is a bit steep and a bit high , so I ' climb to the middle of the mountainside and go to the top next time .",2023-04-01 21:14:48,拾玖Diane,0,0,0
4885824829130952,MA0H8Cjnq,"The power of communication ... At the same time , the time ( the epidemic is over , population have ), the location ( famous scenic , traffic gathering ), and people ( the ' own plus the help of cultural tourism in ) are really lively , very nice",2023-04-01 21:14:36,ZArchiver_,0,8,0
4885824770937498,MA0H33VSW,"Thanks to the around me for taking on the task of walking pregnant . When the epidemic been and I have a car , I feel that my radius of life expanded , spring also . I have seen a lot of scenery . I have as many in the past three these days ... So now my weight control is good ! Next , we will gradually enter summer , and I hope to successfully implement the swimming plan !",2023-04-01 21:14:22,Pinky_Piggy,0,0,2
4885824720867544,MA0GY3DGE,"were made in March : 1 . Clean up inventory . Affected by the 3 - year epidemic , I often stock up a lot of at home and stuff them in every corner until they expire . Recently , I have to make use of the I have in my home . 2 . Control new and reduce waste . Try to restrain your desire to buy yourself , and cleaning up your memory . 3 . Organize frequently . Both 1 and 2 are based on 3 , and I often sort out I ' forgotten to avoid ... full text",2023-04-01 21:14:10,奔跑的老妖,0,0,1
4885824556503653,MA0GHrhTD,"The sense of urgency to experience the warmth of a sweater after winter and the need to rely on old people to confide in after being is the same every time I hear “ I want to see you before you return home ” and “ you will be tired ,” I feel that being is worth it and that the people I like are still around , but this time I finally have to go back home with a reassurance pill three after the pandemic , I finally have to go back to ... full story",2023-04-01 21:13:31,鸭鸭啊鸭,0,0,0
4885824494371111,MA0GBil7N,empty after the outbreak of the epidemic,2023-04-01 21:13:15,不是阿来_,0,1,0
4885824417825096,MA0GtwPFe,"In high school , I used to like a boy . Probably starting from the next semester of my sophomore year of high school , I bought him breakfast every day , and every time I watched him laugh at me , I always had a warm stream of happiness in my heart . However , during the epidemic last year , because some were infected with COVID - 19 , they classes and . Unfortunately , I was infected . Until I got back to school , a female classmate me and said that the boy had someone he . Of course , of course , it ' t me , when ... full article",2023-04-01 21:12:57,用户7709808722,0,1,1
4885824305110098,MA0GilrmW,"  China Enterprise Security been classified as an abnormal operation ! The company Ampere recently an announcement that it begun the first round of the refund process . It can also be seen from the announcement of the company Ampere that the company was unable to operate and shut down due to a series of such as the COVID - 19 pandemic . In order to reduce our as much as possible , China Enterprise will now reach an agreement with a third party . In order for everyone ' s funds to arrive safely and ... full text",2023-04-01 21:12:31,我想要的简简单单_31575,0,0,0
4885824220438329,MA0Ga1Q1P,"  佛山50公里徒步  2023 finally 3 after the pandemic , a three - year personnel transformation , and the South China Sea Line again . Fortunately , ' s effect at the second signature in the cool and light rain throughout the day was amazing until Century ' s stress - free professional was so powerful . Today was also a special day that will always be by older brother in 2003 , but it was an astonishing moment when sang for ten ... full story",2023-04-01 21:12:11,东华西路,0,0,1
4885824040863294,MA0FS3CA6,"I ' m so tired and so happy today 😃, I finally had my first ' s fun tour after the epidemic was over , and I was chatting with my , saying that this group of are all so kind and will share their with us , give them small they ' won , and buy me one that ' s more expensive than their own ice cream ... they ' talk to me a lot ... they ' hug me , they ' sleep on my arm ... I hope they ' be happy a little longer",2023-04-01 21:11:28,逃跑到天涯海角,0,0,0
4885823931291152,MA0FH5pT2,"just watched a by a fan of a variety show , I remember that Spring Flower , which was sent last year due to the pandemic , will open an recording quota , which is annoying 🚬",2023-04-01 21:11:02,奔向东八区,0,0,0
4885823876506873,MA0FBriJz,"The epidemic . After a few , I can finally go see Grandpa and again . They live in their own small and have corresponding house . When I see their magic , my nose is still sore . Time away a lot of , but I never lose sight of them . about them will come out of nowhere or by chance . At last , at this moment , I have a special feeling about those specific days of worship , and people will be here ... full text",2023-04-01 21:10:49,KAIWANGAINI,0,0,0
4885823834562586,MA0Fxj8W6,The feeling of waiting for the rainy day to end in is like the feeling of and waiting for the epidemic to end,2023-04-01 21:10:39,wabi-sabi_8号,0,0,0
4885823759583214,MA0FpEd1Y,"I am very to see . Ma sacrifice his . It ' s really not easy to have a chance to pay tribute to his grandfather when he is 70 old . He worked hard for this moment for many , and everything he did was to please his . We are very lucky to be able to sweep the rest of the year except for the containment of the epidemic . Many people give their treasure while praying for their to bless the whole family . In the future , when I go to sweep for my and , I also have to think about what of development this year , what ... full text",2023-04-01 21:10:21,新能有光决心,0,0,0
4885823739396738,MA0FnDqwi,"City Coffee | May Fourth North Coffee ➕ Carrying a pack of freshly 🌰 I met a leader who ' t seen a teacher or friend in half a year . I originally to eat pizza 🍕 but because of the pandemic last year , it ' t open because of the pandemic last year . There were 3 in the store divided into two upper and lower as on the upper , upper and second , and I was that Green Branch Coffee , full of spring , chose and mocha , and there was chocolate freshly baked in the store ... full text",2023-04-01 21:10:16,官说说,0,0,0
4885823734155900,MA0Fnhr8E,"  Currently , the education industry been rectified , the implementation of the double reduction policy , and the ongoing epidemic ban become the last straw that education and fallen into . However , Education could not have exploded . Under the pressure of relevant , educational have also actively . However , this time , as , employee salary have finally , with everyone ' s eagerness to wait ... full text",2023-04-01 21:10:15,MANS_宝贝,0,0,0
4885823683560154,MA0FieW9Q,"After watching the Space Exploration Editorial Office , my feeling is that the film been hit hard by the pandemic and the of economic and cultural . The theme is tight , either the main theme of the grand theme , or on individual spiritual , reflecting individual life , but it is also easy to move into a narrow situation . There have not been many in art exploration . It either the only highlight of the movie , or it was a decoration , or even sometimes it took the lead and a movie ... full text",2023-04-01 21:10:02,无电赛博,0,3,1
4885823663898872,MA0Fggmh2,"Over the past three , I have indeed had a lot of valuable experience in epidemic prevention and control . Even if static , which inconvenience to everyone , actually an important role . The only thing you put soy sauce on is the vaccine .",2023-04-01 21:09:57,卦兄飞飞来了,0,2,11
4885823683560154,MA0FieW9Q,"After watching the Space Exploration Editorial Office , my feeling is that the film been hit hard by the pandemic and the of economic and cultural . The theme is tight , either the main theme of the grand theme , or on individual spiritual , reflecting individual life , but it is also easy to move into a narrow situation . There have not been many in art exploration . It either the only highlight of the movie , or it was a decoration , or even sometimes it took the lead and a movie ... full text",2023-04-01 21:10:02,无电赛博,0,3,1
4885823663898872,MA0Fggmh2,"Over the past three , I have indeed had a lot of valuable experience in epidemic prevention and control . Even if static , which inconvenience to everyone , actually an important role . The only thing you put soy sauce on is the vaccine .",2023-04-01 21:09:57,卦兄飞飞来了,0,2,11
4885823595483027,MA0F9n0nV,Sometimes I miss the quiet and boring of being an during the pandemic,2023-04-01 21:09:42,aka早起打工人,0,0,0
4885823533620413,MA0F3fbPL,"In the last ten or so , the only people who have been calling and concerned about me are real estate , loan , and study abroad . The Epidemic Prevention Office and the District Office were most concerned about me during the epidemic",2023-04-01 21:09:27,精病人神,0,0,0
4885823298996765,MA0EFBKt7,"Sh7adow  0402傻兜皆得所愿  ' t the first up I ' been watching in Division 5 , but I do play almost all of the Fifth Up I ' been following for the time , and my favorite come from . ! While I have been following . from to the epidemic to now for over four , Teacher also me step by step . My skin in the game , my , my style of speech outside of the game , my mentality , the three ... full text",2023-04-01 21:08:31,枫棠不是方糖,0,0,1
4885823294803982,MA0EFk9JA,"When I was taking a bath , I suddenly thought that Grandpa ' t be able to stick to wearing a mask for acid containment during the pandemic , that ' s why he left before that ? Even though I and said it every time a family member it , I still miss him",2023-04-01 21:08:30,辣么big鸡排队长,0,0,0
4885823130963432,MA0Ep42De,First time out of after the pandemic ... It ' s not easy !! Let ' s eat pot and [ dry rice people ] [ dry rice people ] [ dry rice people ] Joy City ( Joy City ),2023-04-01 21:07:51,Moppy是颗肉丸几,0,0,0
4885823054676754,MA0EhjCDw,"I took a picture of Peak today . It ' s very different from two ago , and it like I ' m much older . I don ' t even like looking at that face . I feel very tired today . In the past two , the pandemic and for have hardly gone away . My family to travel , and I really have to make a few times a year to take advantage of the fact that we can go .",2023-04-01 21:07:32,六十岁学中医的老陈,0,0,0
4885823009591031,MA0EcEf43,"Scenic Resort with beautiful scenery , green and water . Unfortunately , it was too late to climb to - Temple at the top of the mountain . The following ancient village of been included as a district - level model village for beautiful , a key village for the protection and utilization of historical and cultural in Province , and a village characteristic of beautiful in Province . It ' s a beautiful place where beautiful scenery with food , and where history and culture intersect . The epidemic , but tourism not yet , there are no , ... full text",2023-04-01 21:07:22,雷头佛,0,0,0
4885822858334916,MA0DXyYi8,"In fact , ONE ' s game was extremely rare during the pandemic , and unfortunately the most classic game of the came to 1011 after opening , which me to pick up this for a long time , replay it , and then fall into a very depressed state after watching it , if it went at the time , ah ah ! If you can go later and not restart , maybe the state at the time was the best at the time , and it won ' t work after that stage , right ?",2023-04-01 21:06:46,不能拔胡萝卜,0,1,0
4885822799874927,MA0DRFqV1,"Yesterday ' s mung bean cake , duck meal , poke meat - Today ' s epidemic documentary exhibition , , , 🌸 - I really like spring  ",2023-04-01 21:06:32,是可爱的小小小小小小小Egg啊,0,0,1
4885822794369460,MA0DRikHa,"[ Follow | Can I take off my mask ? ' s latest research !] With the transition of epidemic prevention and control , and the gradual warming of the weather , many people took the initiative to remove their . Can they take off their now ? Will there be another COVID - 19 peak ? Academician made the latest judgment . Follow | Can I take off my mask ? ' s latest research !",2023-04-01 21:06:31,天津教育,0,0,0
4885822757144373,MA0DNtYzP,"Mu Han took a trip home , and finally ate the bamboo she had in mind , and saw the spring in the countryside last year when she ' t return home because of the epidemic , she ' t see it",2023-04-01 21:06:22,攸柠mio,0,0,1
4885822672994682,MA0DFcz3k,"Looking back at the article on social , it turns out that I also had all of about life , ah , is the numbness now a sequelae of the pandemic after being closed off from social for three , or is life really just boring ?",2023-04-01 21:06:01,单一品,0,0,0
4885822660940440,MA0DE3WEo,"      May the elderly enjoy good health , happiness and peace in their old age , may the epidemic end soon and people live a healthy , happy and free life , 🙏🙏🙏",2023-04-01 21:05:59,CC百萬,0,0,0
4885822657272359,MA0DDuvS7,"By the way , I was still worried about influenza A before going out this time , and after going out , I felt like I had completely forgotten that there was also an epidemic . The main thing is that wearing a mask is no longer mandatory throughout the process . Except for one place to visit , you can travel unhindered everywhere else .",2023-04-01 21:05:58,ponyfun,0,0,0
4885822530655157,MA0Dr2Kr3,"If the are all over the place , why worry that love ' t satisfactory  ，",2023-04-01 21:05:28,兜兜转转去吻你,0,0,0
4885822517810958,MA0DpwLZc,"The more I wrote the paper , the more I got angry . The epidemic was long overdue . In fact , it dragged on until the end of last year . The power of public opinion ' t come to an end yet . The university was over ; the more I thought about it , the more I thought about it , the more angry I to get angry",2023-04-01 21:05:25,音勒館,0,0,0
4885822412956064,MA0Dfcp0s,"After all day with a group of , my car was full of for the first time . The friend who the store said that their store ' t improve after the epidemic . There were and people eating out , so their business was getting more and more uncertain . The three together from childhood until they were older , and they still had a lot of fun when they met each other . I experienced the closure of the city classes in my adolescence . I had nothing else to ask for , just mental health ,",2023-04-01 21:05:00,kyohot,0,0,0
4885822412956064,MA0Dfcp0s,"After all day with a group of , my car was full of for the first time . The friend who the store said that their store ' t improve after the epidemic . There were and people eating out , so their business was getting more and more uncertain . The three together from childhood until they were older , and they still had a lot of fun when they met each other . I experienced the closure of the city classes in my adolescence . I had nothing else to ask for , just mental health ,",2023-04-01 21:05:00,kyohot,0,0,0
4885822379659049,MA0DbEwL7,  ， 1号的票抢不上 ， 只抢到2号的 ， ， ， ！！！！,2023-04-01 21:04:52,有小粥可温,0,1,7
4885822342433498,MA0D8ad3Y,"The wife ' s aunt is 93 old . She ' t her due to the outbreak in recent . I contracted COVID - 19 and white lung at the end of last year and almost left . My aunt is a retired teacher . When she was young , she a lot and a lot of , but she did everything she could , and she was happy in her later . The elderly were admitted to the rehabilitation center of Hospital in last year . They were in excellent condition and were one - on - one . time these few days , the wife met her second sister and came to get fat together .",2023-04-01 21:04:43,夜明珠明夜,0,0,0
4885822128004655,MA0CMxAnl,"Why did the roof fire become popular on recently ? What you think it ' s a song from a long time ago , before the pandemic ?",2023-04-01 21:03:52,世界明天就毁灭_,0,0,0
4885822086061844,MA0CIpqXG,", 2023 . 04 . 01 , the weather is cloudy . , the capital of ! The provincial sports swimming pool annual pass in of last year . At that time , the epidemic control came into effect . After winning the bid , I ' t go swimming for about 3 . In March , I bought a monthly card for 230 yuan 10 times . Go into , renew your annual card , and start another cycle again . As far as sports are concerned , swimming is probably the least sport for the human body . Entering the age of 60 , my body is always walking ... more",2023-04-01 21:03:42,山深闻鹧鸪_lm,0,0,0
4885822077148377,MA0CHtZCp,"Maya just turned her circle of over her previous circle of when the epidemic was at its worst , being stuck at home every day and being able to drink a cup of milk tea was a particularly luxurious thing . She felt very happy when she went out and let loose . Now I think about how much time like a dream really fast",2023-04-01 21:03:40,小琦多吃点,0,0,0
4885822057481212,MA0CFvocI,"The first thing I did when I went to was to eat at the old restaurant “ Fish Food Dance ” on Road . I was worried that I ' t be able to find it after the epidemic . Fortunately , it was there . The flavor was as good as always . The bamboo in oil were extremely tender , and the scent of nectar in the snow - white wine - chicken head . What me was the heavy flow of people on Road . It ' t that exaggerated before the epidemic .",2023-04-01 21:03:35,dawn999的blog,0,0,0
4885821964687000,MA0CwjFiM,"I to see people hosting a table full of tables today . Everyone was so lively and festive . Suddenly I miss the time when there was no epidemic before , when there was no epidemic , and there were big and small every year . I think I like that lively and festive atmosphere now . I don ' t feel like it ' t been that lively for a long time . It ' s clear that I ' t want to eat alcohol or toast and don ' t want to see my , I ' m actually really nostalgic now",2023-04-01 21:03:13,汣玥的鱼,0,0,0
4885821909371872,MA0CqDk3e,"[ ' s suggestion : You can wear a mask after ] The next peak of the COVID - 19 epidemic ” “ When can you not wear a mask ”... On March 31 , made the latest judgment . As the weather warmer , do I need to wear a mask ? In response , Academician that in the past three , wearing a mask was a good effective of , but the epidemic to this stage , and wearing a mask can already be an optional measure . “... full text",2023-04-01 21:03:00,美东侨报,0,0,0
4885821964687000,MA0CwjFiM,"I to see people hosting a table full of tables today . Everyone was so lively and festive . Suddenly I miss the time when there was no epidemic before , when there was no epidemic , and there were big and small every year . I think I like that lively and festive atmosphere now . I don ' t feel like it ' t been that lively for a long time . It ' s clear that I ' t want to eat alcohol or toast and don ' t want to see my , I ' m actually really nostalgic now",2023-04-01 21:03:13,汣玥的鱼,0,0,0
4885821909371872,MA0CqDk3e,"[ ' s suggestion : You can wear a mask after ] The next peak of the COVID - 19 epidemic ” “ When can you not wear a mask ”... On March 31 , made the latest judgment . As the weather warmer , do I need to wear a mask ? In response , Academician that in the past three , wearing a mask was a good effective of , but the epidemic to this stage , and wearing a mask can already be an optional measure . “... full text",2023-04-01 21:03:00,美东侨报,0,0,0
4885821897053427,MA0CptAUX,"I haven ' t been to the Temple of Heaven for a long time . After the epidemic , it was overcrowded . Today , I ran around the fence from the north gate to the south gate for about 15 . Running , running , was great . I like this kind of environment . Night , leave , are deeply in it , and are fragrant , and my mind is quiet and peaceful . If I could retire early , it would be great if my salary was cut in half . There ' s nothing to do , go shopping in the garden , run , enjoy the scenery , then drink and out in the evening . A bottle of puree , a few . Happiness , so simple ... full text",2023-04-01 21:02:57,雕琢岁月,0,0,0
4885821788002345,MA0CexzM5,Was the last time you bought or was it 1OR2 during the last pandemic ?,2023-04-01 21:02:31,用户不存在EP,0,5,0
4885821691795493,MA0C57x5z,This is no ordinary spring ; this is the first spring after the epidemic is over ~,2023-04-01 21:02:08,一口南瓜饼呀呀呀,0,0,0
4885821658763448,MA0C1ALLW,"The epidemic is really over , ah , it ' s amazing to go back to 19 and feel like all four school are open and there ' s no need to report",2023-04-01 21:02:00,恭贺新禧吖,0,0,0
4885821545515035,MA0BQn8Ib,"      Airport business volume in East China was in 2023 . After the situation where was ahead of East China last year , Shanghai returned to the first and second in two . to last year , when the monthly passenger flow in , alone 2 million , the number of 2 million - level in East China to 3 when the market in this year . The top five gradually returned to their normal before the epidemic , by Shanghai , Shanghai , and ... full text",2023-04-01 21:01:33,全球机场局,0,0,0
4885821478146606,MA0BJybiS,"In the post - pandemic era , old were read anew .",2023-04-01 21:01:17,二姓少年,0,0,0
4885821347596652,MA0BwvSeE,"Some people were able to hit the Red House in 20 , and were able to do 26 Red Hall plus several overseas . Some people were able to complete all the in 20 , and live singing , selling beef , and going on bar all felt obscure",2023-04-01 21:00:46,掂过碌蔗得闲饮茶,0,0,4
4885821343668434,MA0Bwfoki,"When can my stop preaching to me ? Sure enough , it ' s still far from the birth of the US back to and there was no epidemic , it was really annoying , and I think I ' t be , but it ' s very contradictory and painful , and now I enjoy living alone more and more ‼️ I cherish the free time before marriage and before my get old",2023-04-01 21:00:45,南熙的四季,0,0,0
4885821229897555,MA0BkFwNZ,"  I really regret it now . In the first game after the pandemic , I should have broken through all resistance . If you miss it , you ' really regret the one you ' never be able to reproduce",2023-04-01 21:00:18,本质少女yeah,0,1,1
4885820882293530,MA0AM9CEq,  ， ，,2023-04-01 20:58:55,君心君二爷,0,0,1
4885820845331846,MA0AImn3w,"  Check it out all the way he ' s facing , have you seen all the he ' s facing ? There is a solo solo concert in Shanghai . If he ' t have a group ticket , he ' t get a light sign . How many people have with it in the past two , how many stigma he worn , how many small have he worn ? It was hard for him to have a concert in the first year of the opening of the epidemic . continued to abuse him , whether made a lot of sense every time , and how many people with it ... full text",2023-04-01 20:58:46,雾都山茶花z,0,25,50
4885820655800589,MA0ApokZT,The feeling of college coming home on the weekend after the epidemic was was a bit different [ Dry Food Man ] [ Dry Food Man ],2023-04-01 20:58:01,微分和积分是真的,0,0,2
4885820642694019,MA0AobiPV,"The epidemic is truly over ... The number of people calling for laryngoscopy on clearly . Of course , there were no shortage of laryngoscopy consultation during the pandemic ... However , many of the laryngoscopy at that time were to prepare for the epidemic ... Air never took the initiative to call on , even during normal working , and never took the initiative to call or send to sell laryngoscopy ! Because the procurement of is irregular , it is rare ... full text",2023-04-01 20:57:58,以色列喉镜真泰-爱尔为北京科技,0,0,0
4885820630635310,MA0An2FgW,"After breaking up with her lovely wife , she went back to her alma mater to watch the cherry epidemic with her lovely sister , and went back to school again after watching the cherry blossom epidemic . Everything was in full swing . When ' s ' s meal card was eaten at the cafeteria , every time they had a separate agreement for the next time , they had an agreement for the next time , and there was a fixed term to meet again ~ Shanghai Cherry Blossom Road",2023-04-01 20:57:55,柏诺酱,0,0,6
4885820451066945,MA0A54tyN,"The three - year epidemic almost made me forget that there used to be so many people ... now there are actually people everywhere on the road , and people have to line up everywhere",2023-04-01 20:57:12,Serendipity_杏子_,0,0,0
4885820429831198,MA0A2FfxI,"Now that I ' m back at Grandma ' s house , I can come back any time I want after the pandemic . This week was the weekend before the Ching Ming Festival , and there were a lot more on the road . I came back and brought back the little this time ; when the weather is hot , they are not suitable for keeping in a building . I got a new cage for it and got used to the fresh environment for half a day . They all thought it ' t lay . At 5 o ' clock it still a hot egg , and after that , I Grandma to help collect the every day . The picture is what the little nut discovered ... full text",2023-04-01 20:57:07,曉果仁兒,0,0,0
4885820408858331,MA0A0Basj,"In 2023 , the first year the epidemic ended , Song and I met in Shanghai . At this time , Shanghai was a transit point for me and her . We had to go our separate ways . I ' t know the end point , I ' t know what to do when we . I had no idea what to do . I had no idea . I hope we all have a bright , stable , and happy future , and every reunion in the future will also be happy , practical , and happy . @ xxxGG888s",2023-04-01 20:57:02,我就只睡一小会儿,1,0,2
