id,bid,text,time,author,repost_count,comment_count,attitudes_count
4885328374795390,MzNMpk7v0,"I can ' t fix my recent migraine with just one pill ; I can only start slowly the medicine . The doctor , do you want to throw up ? I actually only threw up once until now . I was at home during the closure of Shanghai at this time last year . I had a headache attack one day , and I had finished taking all the medicine . Even when there was a pharmacy in the neighborhood , I ' t buy it because I ' t go to the pharmacy and go through the public security registration . It took a long time to sit on the floor after throwing up to slow down . It ' s been a year , I ' never forget it .",2023-03-31 12:21:52,16can,0,0,0
4885327867546155,MzNLAvF6b,"Many of the beautiful in life seem to have unexpectedly , such as the in the city on the first night of the plane in Iceland , the flower shop I met on the corner of a street walk before the closure of Shanghai , the I had never had , such as the healing and emotion brought to me by nature , the sky and the sunset every day was different , and there were also many beautiful I had for in middle school , such as watching “ To ... full story",2023-03-31 12:19:51,妖魔鬼怪快快离开__,0,0,7
4885309848815851,MzNiwAZp9,"How have the epidemic tortured me in these three ? Today will be the first time since the closure of Shanghai that I have seen any of the three in my family . My at the moment were very negative . I went through a process of anticipation that in the second half of ' 21 until it fell through time and time again , when the elastic band finally completely lost elasticity , and always used the least hopeless attitude to reduce the damage by . Even up to this point , I still have no real sense or confidence , I can watch tonight ' s ... full story",2023-03-31 11:08:15,如果辣椒能治病,0,0,0
4885309848815851,MzNiwAZp9,"How have the epidemic tortured me in these three ? Today will be the first time since the closure of Shanghai that I have seen any of the three in my family . My at the moment were very negative . I went through a process of anticipation that in the second half of ' 21 until it fell through time and time again , when the elastic band finally completely lost elasticity , and always used the least hopeless attitude to reduce the damage by . Even up to this point , I still have no real sense or confidence , I can watch tonight ' s ... full story",2023-03-31 11:08:15,如果辣椒能治病,0,0,0
4885296716186330,MzMXlpXlw,"  In 2021 , came to the company , and he was able to rent a house smoothly . After settling in Shanghai , the unscrupulous landlord raised his rent over and over again , and in and May , when the city was closed down last year , when he sent rabbit , he was hungry and lost 15 , and today ' s Winter Goat can ' t bear it , and said to the unscrupulous landlord because he was very clean and successfully got his deposit back . I have to celebrate , but I ' m a little curious ... full story",2023-03-31 10:16:04,niwakasho,0,0,0
4885289094613183,MzML3jm6b,"On the same taxi , some people are infected with the virus , and some people are safe and sound . This is the body ' s immunity . In the same kind of city closure and quarantine , some people are worried about not eating or clothing for a year , while are struggling with their one - star schedule . This is financial immunity . In the same catastrophe , there are people who are full of sunshine to the extreme , and there are people who hate people even more . They hate so much . This is inner immunity . Treat the same person at home ... full text",2023-03-31 09:45:47,曼谷小zz,44,52,141
4885281096597887,MzMy9rGpx,"My went to , but as a result , the city closed down and ' t come back ...",2023-03-31 09:14:00,情感少女心,0,0,0
4885279893096086,MzMwdcZqS,"The pandemic me too much , too much . I feel so suffocating today when no one is concerned about the psychological left behind by the closure of the city .",2023-03-31 09:09:13,假性恋爱达人,0,0,0
4885275215398683,MzMoFmErx,"A year ago today , the closure of two of “ not leaving home ” for two . Today , a year later , is full of people going to work . It ' s so good ~ Tower , Shanghai",2023-03-31 08:50:38,榛果坚果,0,2,8
4885101987760944,MzHTgwyYw,"On ' s dad ' s birthday , was very filial and fell head over for the performance . Last year and today , the city was still under closure . To celebrate his birthday , I it myself on a whim . As a result , the chicken were not . He took a bite and had blood and ' t go out to eat this year . I ordered and let the crayfish , bullfrog , and salmon meet the cake in my stomach",2023-03-30 21:22:17,秦三见,0,54,425
4885258233447898,MzLXhesXg,"After watching ' s class two days ago , I discovered that he would find many when he in March until the end , so true . The first two of last year were a class I had only been to take , and I felt like I ' t understand anything , and at the end I was full of that I had just mathematics in my senior year of high school , and I felt , and I saw all the , but when I ran into it , I ' t do it , and I thought of the city at home to teach math to my cousin who was about to take the college entrance exam in his freshman semester ... full text",2023-03-31 07:43:09,想带你回家家,0,4,3
4885187655893422,MzK7roJ9c,"Here I am quietly speaking from the heart , and in the midst of meditation , I ' always felt that there is a god blessing me to try not to think too much about my dad ' s condition in the recent period and put this incident to the bottom of my heart . from the epidemic , the closure of the city of , my dad been in the hospital since he had a high fever in June and been in the hospital since then , my condition , and I have never used chemotherapy , and I have almost during that time , no matter my job ... full text",2023-03-31 03:02:42,一个达不溜一个小爱木,0,0,0
